,id,song name,artist name,artist popularity,artist genres,album genres,release_date,song duration,song popularity
43,5pcdZmguBhFc74y7K69ED9,Azhagaana Manjappura,Mano,61,['filmi'],[],1995-12-31,298426,42
44,2gcxE9tLP1pAnK5Np1MVKp,Aankhon Mein Base Ho Tum - Male Version,Abhijeet,64,"['classic bollywood', 'desi pop', 'filmi', 'modern bollywood']",[],1995-07-25,335026,49
45,7KHwJb4xt1Q1t6tTFqD6Yj,Oru Sandhana Kaattukkulle,Ilaiyaraaja,63,"['classic kollywood', 'filmi', 'tamil pop']",[],1995-12-31,326293,43
46,5Z163Q9EALZ3jPhPR418Fx,Baavavi Nuuvu,S. P. Balasubrahmanyam,74,['filmi'],[],1995,267701,42
47,2LuGHl5AgHqTRUaWytKtj8,Azhagu Azhagu Nee Nadanthal,S. P. Balasubrahmanyam,74,['filmi'],[],1995-12-01,315986,45
48,3uIpPg75d1L8uIKAQBBz9I,Ignoraste Mis Lagrimas,Pancho Barraza,65,"['banda', 'musica mexicana', 'nueva musica mexicana', 'tropical']",[],1995-06-15,174265,59
49,6chviF7naWfxVOF91dkdqb,Thamarai Poovukum,Vidyasagar,55,"['filmi', 'kollywood', 'tamil pop']",[],1995-02-09,327333,53
50,15tHagkk8z306XkyOHqiip,"I'll Be There for You - Theme From ""Friends""",The Rembrandts,52,['pop rock'],[],1995-05-02,188359,67
51,3PItqZ3Gi5aHCvtyxQOJzt,The Cuppycake Song,Amy Castle,31,[],[],1995-01-01,42919,50
52,3AoeaZs8dFemFJr3JdzOL0,You Are Not Alone,Michael Jackson,81,"['pop', 'r&b', 'soul']",[],1995-06-16,345600,66
53,4GCGH6TJ69neckwITeBFXK,Earth Song,Michael Jackson,81,"['pop', 'r&b', 'soul']",[],1995-06-16,406040,64
54,7fcmTRG8bfzaMeKzWOuo9R,Yava Mohana Murali,Raju Ananthaswamy,28,['kannada bhava geethe'],[],1995,291386,40
55,6etNaPZqqNox7y4sh0dmhj,Nooru Janmaku,Rajesh Krishnan,46,['filmi'],[],1995,259500,41
56,0UvCh63URrLFcPkKt99hHd,Don't Look Back in Anger - Remastered,Oasis,74,"['beatlesque', 'britpop', 'madchester', 'permanent wave', 'pop rock', 'rock']",[],1995-10-02,289560,72
57,22NJuIC2JVHSOmT6c6IKaO,That's How It Is - Skit,Coolio,70,"['g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']",[],1995-11-07,60306,50
58,4fxF8ljwryMZX5c9EKrLFE,Boombastic,Shaggy,71,"['pop rap', 'reggae fusion']",[],1995-07-11,249933,69
59,0aa5EUQYo0kNX6gjOEqzcK,Maleyam,Sharreth,40,['mollywood'],[],1995-06-18,293826,41
60,3odFvTwZy4BamiUDYDeTvM,Pyaar Yeh Jaane Kaise,Suresh Wadkar,57,"['bhajan', 'classic bollywood', 'filmi', 'hare krishna', 'modern bollywood']",[],1995-05-14,299000,37
61,1ff6C8hbcoQH3qt7WTkrqO,O Dil Tod Ke Hansti Ho Mera,Udit Narayan,74,"['chutney', 'classic bollywood', 'desi pop', 'filmi']",[],1995-03-29,319344,41
62,6tDxrq4FxEL2q15y37tXT9,Dear Mama,2Pac,78,"['g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']",[],1995-03-14,280000,71
63,5ZCmpFOLr67t4SdpMfyLtZ,Nazrein Mili Dil Dhadka,Alka Yagnik,75,"['classic bollywood', 'desi pop', 'filmi', 'hare krishna', 'modern bollywood']",[],1995-06-23,330200,42
64,73CKjW3vsUXRpy3NnX4H7F,Fake Plastic Trees,Radiohead,78,"['alternative rock', 'art rock', 'melancholia', 'oxford indie', 'permanent wave', 'rock']",[],1995-03-13,290706,71
65,7cpHU6xH0hrEIKyQcE3tTx,Aisa Zakhm Diya Hai,Udit Narayan,74,"['chutney', 'classic bollywood', 'desi pop', 'filmi']",[],1995-07-25,412200,39
66,5t1goZPo9CEe1OBYoWjjKI,Hum Unse Mohabbat Karke,Kumar Sanu,71,"['classic bollywood', 'desi pop', 'filmi', 'modern bollywood']",[],1995-12-08,534000,38
67,2a1iMaoWQ5MnvLFBDv4qkf,High and Dry,Radiohead,78,"['alternative rock', 'art rock', 'melancholia', 'oxford indie', 'permanent wave', 'rock']",[],1995-03-13,257480,74
68,0ylRQEBVInibtv9fhBE8dO,Ab Hain Neend Kise Ab Hain Chain Kahan,Kumar Sanu,71,"['classic bollywood', 'desi pop', 'filmi', 'modern bollywood']",[],1995-01-02,405986,38
69,6xkryXuiZU360Lngd4sx13,Fantasy,Mariah Carey,77,"['dance pop', 'pop', 'r&b', 'urban contemporary']",[],1995-10-03,243493,75
70,1kIxElD6ExeD1aa3mtPqOZ,Seetamma Andalu,"S.P. Balasubrahmanyam, K.S. Chithra, S.P. Sailaja",20,[],[],1995-07-13,299680,37
71,3kDgLF221NNWuSBnhsikO1,Aa Jaana Aa Jaana,Alka Yagnik,75,"['classic bollywood', 'desi pop', 'filmi', 'hare krishna', 'modern bollywood']",[],1995-06-30,385293,37
72,3fiWBxtKdP9Osu8WTzK16Q,Ek Munda,Lata Mangeshkar,72,"['classic bollywood', 'desi pop', 'filmi', 'lata']",[],1995-01-13,457800,36
73,1GoRZRnNkaLGGQn0gqKP6H,Tanha Tanha Yahan Pe Jeena,Asha Bhosle,66,"['chutney', 'classic bollywood', 'desi pop', 'filmi']",[],1995-05-14,336000,42
74,5pzEanHs9tAUe4tS9EpTTY,Yeh Bandhan Toh,Kumar Sanu,71,"['classic bollywood', 'desi pop', 'filmi', 'modern bollywood']",[],1995-01-13,336866,43
75,0Bm14A0WmERM5WnY9ll9YW,Kya Kare Kya Na Kare,Udit Narayan,74,"['chutney', 'classic bollywood', 'desi pop', 'filmi']",[],1995-05-14,343000,40
76,6yvhCbJl8NFzZsqJMhVcYF,Yaaron Sun Lo Zara,Udit Narayan,74,"['chutney', 'classic bollywood', 'desi pop', 'filmi']",[],1995-05-14,354000,39
77,3hke3byS6FaoZxeSVco514,Jihne Lal Pari Na Piti,Amar Singh Chamkila,48,"['classic punjabi pop', 'punjabi pop']",[],1995-01-09,250242,36
78,4D6IM9HPYRnsohLFgWeD8w,Dehachi Tijori - Sudhir Phadke,Sudhir Phadke,39,"['filmi', 'marathi traditional']",[],1995-03-31,195120,39
79,0l0LkC8SMtMVyc47F4dXJp,Oh Gulabiye,Hamsa Lekha,36,['sandalwood'],[],1995-09-04,298319,41
80,7tpM1oif1u1J5CzumuZpLF,"Banalli Odo Megha (From ""America America"")",Rajesh Krishnan,46,['filmi'],[],1995,297600,36
81,0wSXz0wloKw82u0L3bDXvS,Tilana Tilana,Mano,61,['filmi'],[],1995-10-23,383640,41
82,1iMN35yRfGQtJLYHyiVJfr,Hey Dinakara,Hamsa Lekha,36,['sandalwood'],[],1995-09-04,308347,39
83,33ZXjLCpiINn8eQIDYEPTD,"Shook Ones, Pt. II",Mobb Deep,65,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'queens hip hop', 'rap']",[],1995-04-25,325506,75
84,2KRV4ftSv7wggGMcfWV6eh,Dhire Dhire Aap Mere,Udit Narayan,74,"['chutney', 'classic bollywood', 'desi pop', 'filmi']",[],1995,341958,39
85,5y1f2GsVeekEZmEH3tWltO,Mehabooba,Hamsa Lekha,36,['sandalwood'],[],1995-09-04,298256,38
86,4wu20G9FcKu3Uf0vVyFsX1,Sade Pind Da Riwaj Niara,Amar Singh Chamkila,48,"['classic punjabi pop', 'punjabi pop']",[],1995-01-09,261399,37
87,5dJB5XK434AJSVX0NAlbsO,Tere Nak Da Koka,Kuldeep Manak,45,"['bhangra', 'classic bhangra', 'classic punjabi pop', 'punjabi folk', 'punjabi pop']",[],1995-06-06,87092,41
88,2jCUR989wnDL8DOqWWeElc,Achchha Sila Diya Toone Mere Pyar Ka,Sonu Nigam,72,"['desi pop', 'filmi', 'modern bollywood']",[],1995-03-29,308257,38
89,6iW81d24nyWW9BNefMOa7k,Ram Jaane - Ram Jaane / Soundtrack Version,Udit Narayan,74,"['chutney', 'classic bollywood', 'desi pop', 'filmi']",[],1995-01-01,455493,37
90,3qnUlXAOovDEwbb1t00NfG,Saranam Saranam,Parupalli Ranganath,35,"['mantra', 'telugu devotional']",[],1995-12-05,539293,39
91,3K5GgWtOwiBBLL4h3guKIE,Phool Maangu Na Bahaar Maangu,Alka Yagnik,75,"['classic bollywood', 'desi pop', 'filmi', 'hare krishna', 'modern bollywood']",[],1995-06-23,321360,40
92,51dzxD0YUqDMt7sb7oXpgv,Engey Manakkuthu,K. Veeramani,40,['tamil devotional'],[],1995-01-12,316666,35
93,0HPAWBmqjgmy7nyeEI5fjO,Annadhana Prabhuve,K. Veeramani,40,['tamil devotional'],[],1995-01-12,188826,40
94,3krETAgKVQkstAgPJHLu8P,Reddu Reddu,S. P. Balasubrahmanyam,74,['filmi'],[],1995,272995,41
95,40sbbaNVdyvNjYzibABIxU,Achankoil Arasae,K. Veeramani,40,['tamil devotional'],[],1995-01-12,194143,35
96,74gQCn9eaLRl5oGThse9cP,Atto Attamma,S. P. Balasubrahmanyam,74,['filmi'],[],1995,273006,37
97,76sqHmy3XbdyiR45aA5bib,Mera Piya Ghar Aaya,Kavita Krishnamurthy,64,"['classic bollywood', 'desi pop', 'filmi', 'modern bollywood']",[],1995-10-20,373342,38
98,3PTVJh1HZXA4i75esRva5j,Hoje eu sei,João Paulo & Daniel,54,"['sertanejo', 'sertanejo pop', 'sertanejo tradicional', 'sertanejo universitario']",[],1995-03-09,233560,51
99,54c9K5pPOCH7vsd0SF9eoC,Mis Canciones de Amor,Pancho Barraza,65,"['banda', 'musica mexicana', 'nueva musica mexicana', 'tropical']",[],1995-06-15,170945,52
100,6IWbIBiYAdmk67Tgt8kjmA,I'll Be There for You - TV Version with Dialogue,The Rembrandts,52,['pop rock'],[],1995-09-19,92386,41
101,2stkLJ0JNcXkIRDNF3ld6c,"You've Got a Friend in Me - From ""Toy Story""/Soundtrack Version",Randy Newman,59,"['disney', 'hollywood', 'movie tunes', 'singer-songwriter']",[],1995-01-01,124160,69
102,5iVyv5cB28Za3NbNnWHpry,Geto Highlites,Coolio,70,"['g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']",[],1995-11-07,276466,50
103,5RDuitr7B8gv9lQXgaaW43,Have You Ever Seen the Rain,Smokie,56,"['classic uk pop', 'europop', 'mellow gold', 'soft rock']",[],1995-12-08,255906,53
104,6urCAbunOQI4bLhmGpX7iS,Don't Speak,No Doubt,65,"['alternative rock', 'dance pop', 'dance rock', 'permanent wave', 'pop rock']",[],1995-10-10,263560,76
105,3kxMgyFgteu0LSduuNtcuY,Hai Rama - Remix,Hariharan,69,"['filmi', 'ghazal', 'tamil pop']",[],1995-05-14,156305,33
106,22q5fn8ImpbbOOI9dkpztE,Khula Hai Maikhana - Remix,Nusrat Fateh Ali Khan,63,"['indian fusion', 'pakistani folk', 'qawwali', 'sufi', 'world']",[],1995-01-01,477794,35
107,6NEEvPpRGqbsxTYBQpkE4n,Bholi Bhali Ladki,Kumar Sanu,71,"['classic bollywood', 'desi pop', 'filmi', 'modern bollywood']",[],1995-05-26,335960,34
108,2Tjh0eB2dHNf4Lxk61xLkl,Nila Kaikirathu,Noel Toms,48,"['malayalam pop', 'mollywood', 'tamil pop']",[],1995,258339,35
109,2302lUwfZ4S4dVyPOCDFnQ,Sweet Dreams (Are Made Of This),Marilyn Manson,69,"['alternative metal', 'industrial', 'industrial metal', 'industrial rock', 'nu metal']",[],1995-01-01,293293,69
110,4OhfGiEADfXzLA8Tr7CtYS,Akeli Mein Aayi,Alisha Chinai,59,"['classic bollywood', 'desi pop', 'filmi', 'modern bollywood']",[],1995-12-08,432000,34
111,0dO8up3hgH8qXTIqVvUD3G,Saawli Saloni Teri,Kumar Sanu,71,"['classic bollywood', 'desi pop', 'filmi', 'modern bollywood']",[],1995-06-01,320813,33
112,3zs4hy5CCUZkrMR95Wbd2S,Bol O Gori,Kumar Sanu,71,"['classic bollywood', 'desi pop', 'filmi', 'modern bollywood']",[],1995-12-02,353693,34
113,7ucxFflRAeDivKEQSfEDCt,Jeth Ki Dopahri Mein,Poornima,48,"['classic bollywood', 'filmi']",[],1995-06-30,300426,32
114,4NMOxJnvEC1A1ma3FS5TzL,Mangta Hai Kya,A.R. Rahman,79,"['desi pop', 'filmi', 'modern bollywood']",[],1995-05-14,406000,36
115,5J78QTPAes7E7UcKlL3GXv,Chokher Jale Dhoabo Ma,Kumar Sanu,71,"['classic bollywood', 'desi pop', 'filmi', 'modern bollywood']",[],1995-12-31,229853,32
116,71uF3z3D19wwE9e0R2fEkY,Humko Sirf Tumse - Instrumental,Nadeem Shravan,41,['classic bollywood'],[],1995-09-29,344640,35
117,1xcldDyMi4hHentR9crw1h,Mohikkum Neermizhiyode,S. P. Venkatesh,31,[],[],1995-04-01,342675,35
118,2FhbBNMdOJyuAIv4xyckiD,Velava,A. R. Ramani Ammal,27,['tamil devotional'],[],1995-01-08,193333,34
119,7zaIqsjhO4ZnuyPkDyT9HD,Jai Maa Kali,Kumar Sanu,71,"['classic bollywood', 'desi pop', 'filmi', 'modern bollywood']",[],1995-01-13,427066,33
120,45sneeoMHeC9ut1bATUWf0,Deewangi Ko Tu Meri Pehchaan Jaayegi,Vinod Rathod,56,"['classic bollywood', 'desi pop', 'filmi', 'modern bollywood']",[],1995-12-08,423213,33
121,2egiAR6SMXv3Aft04YO3tH,Tere Pyar Mein Dil Deewana,Alka Yagnik,75,"['classic bollywood', 'desi pop', 'filmi', 'hare krishna', 'modern bollywood']",[],1995-06-30,296866,33
122,0PCGfA36HrVPmsBZJ57zOU,"Love Is All Around - From ""Four Weddings And A Funeral""",Wet Wet Wet,56,"['boy band', 'dance pop', 'europop', 'mellow gold', 'new romantic', 'new wave pop', 'soft rock', 'sophisti-pop']",[],1995-04-10,246240,71
123,5I8YGWDictGZZKDiw52umx,Yeh Bandhan Toh - Sad Version,Udit Narayan,74,"['chutney', 'classic bollywood', 'desi pop', 'filmi']",[],1995-01-13,98866,35
124,2IcR14mhGavpq8B9am4rZ9,Spirit Of Rangeela - Instrumental,A.R. Rahman,79,"['desi pop', 'filmi', 'modern bollywood']",[],1995-05-14,180146,35
125,3HfCRdffCPJlGGdAd8jBoE,O Rabba,Udit Narayan,74,"['chutney', 'classic bollywood', 'desi pop', 'filmi']",[],1995-01-02,487000,34
126,4KJdfZEKYhpGyFJpwAnaTu,Dil Paagal Deewana,Kumar Sanu,71,"['classic bollywood', 'desi pop', 'filmi', 'modern bollywood']",[],1995-09-29,349840,34
127,7nX9T2V8Asg69jDP4C7IU7,Bhangda Paale,Sadhana Sargam,65,"['classic bollywood', 'filmi', 'hare krishna']",[],1995-01-13,425560,34
128,1ZQq1bb4pDz4Qw6d7qnERi,Jaa Sajna Tujhko Bhula,Alka Yagnik,75,"['classic bollywood', 'desi pop', 'filmi', 'hare krishna', 'modern bollywood']",[],1995-06-23,375666,35
129,04QGpU8j8LJ7B8lrS8NIlx,Amli De Larh Lake,Amar Singh Chamkila,48,"['classic punjabi pop', 'punjabi pop']",[],1995-01-09,216306,32
130,3YWroGdZoB54znOytThvk7,Visririnda Vidhi Galam,Hariharan,69,"['filmi', 'ghazal', 'tamil pop']",[],1995-10-23,373586,35
131,52cmLqENXgypIn44Qi9H75,Ishq Mein Ek Pal,Sonu Nigam,72,"['desi pop', 'filmi', 'modern bollywood']",[],1995-09-29,496693,32
132,2oB7ihUwZSReWZxnmtuqZD,College Kumaru,Hamsa Lekha,36,['sandalwood'],[],1995-09-04,307660,33
133,1O28r84q69pkL0OclNXoIG,Tu to Kali Re Kalyani Maa,Rupal Doshi,40,['gujarati garba'],[],1995-09-24,262195,36
134,03ncxwcxj6dA0ibAWbmMgp,Love Tujhe Love Main - Instrumental,Nadeem Shravan,41,['classic bollywood'],[],1995-09-29,312760,36
135,0J29zCZoS4xNL5oS8xLMhN,Waqt Ka Ye Parinda Ruka Hai Kahan,Jaswant Singh,18,[],[],1995-01-01,364966,33
136,6Te6Xy2BlUwWBRsPPJzY8O,Vanthalaappa-Duet,Mano,61,['filmi'],[],1995,298993,32
137,3zprGZLlhmh3jFQrdtWTwi,Dwadasa Jyothirilinga Swarupaa,Parupalli Ranganath,35,"['mantra', 'telugu devotional']",[],1995-06-09,217000,34
138,3UZEzqkdi7iLG8yKqFXpf9,Yemito Yemo,Hariharan,69,"['filmi', 'ghazal', 'tamil pop']",[],1995-09-08,298866,32
139,5lAg8SWqmnbRHNAlXuZvre,Bheemavaram Bulloda,S. P. Balasubrahmanyam,74,['filmi'],[],1995,280306,32
140,6EIyxIKOv2vUu2m4Ghom8K,Okade Okkadu,S. P. Balasubrahmanyam,74,['filmi'],[],1995-10-23,379440,34
141,2Vo8J9dFz2mzJLbdfKCHXJ,Tengo Mucho Que Aprender de Ti,Emmanuel,66,"['latin pop', 'mexican pop', 'ranchera', 'rock en espanol']",[],1995-03-07,224653,46
142,18q9HXSEKJ7w1nTAST38jB,Promesas Sobre El Bidet - Live,Charly García,63,"['argentine rock', 'latin alternative', 'latin rock', 'post-punk argentina', 'rock en espanol', 'rock nacional']",[],1995-08-06,186773,47
143,1eGB9VAzPMpIPCA562WrUv,Experto En Fracasos (Contando Penas),Banda Sinaloense Los Recoditos,50,"['banda', 'musica mexicana', 'nueva musica mexicana']",[],1995-09-19,150651,47
144,0OvdD9RKZnfRlk4dOWBCjj,Podes Reinar,Agnus Dei,35,"['brazilian ccm', 'musicas espiritas']",[],1995-09-04,175320,47
145,3qUazgiAuH7mEiWiXUhynS,Thennattu Singame,Vidyasagar,55,"['filmi', 'kollywood', 'tamil pop']",[],1995-02-09,367840,32
146,3n5nRfYKi0iqGQX7RGU9Yp,Mala Hierba - En Vivo,Alejandra Guzman,66,"['latin arena pop', 'latin pop', 'mexican pop', 'ranchera']",[],1995-11-30,196906,48
147,301TLsVazci8rKyeDgkMKQ,Dibuja Un Beso,Mandingo,55,['gruperas inmortales'],[],1995,200013,48
148,5RzWVF7MJ0qQE0de4nMdjg,Soñador,David Olivarez,38,"['tejano', 'tex-mex']",[],1995-08-29,253022,46
149,4ygR8e1Qyb77idygs0EYcd,La Patrulla 05,Carlos Y Jose,59,['norteno'],[],1995-01-01,171146,48
150,25FCzid3zrcJhzQi1cmya1,Meri Marji,Devang Patel,19,[],[],1995-12-08,461840,32
151,2HHF8es4MShLvMiDgOq3Z5,Here for You,Firehouse,55,"['album rock', 'glam metal', 'hard rock']",[],1995-03-13,235826,54
152,51kDnf9dngc5G01ncfKc9K,"My Heart, My Life",Michael Brook,37,"['canadian soundtrack', 'compositional ambient']",[],1995,331293,39
153,6vcdzohhBSbNdsZBh5IRpQ,Back for Good - Radio Mix,Take That,61,"['boy band', 'dance pop', 'europop']",[],1995-05-08,242266,70
154,4IYKjN1DrYzxKXt0umJqsG,I Got 5 On It,Luniz,57,"['g funk', 'gangster rap', 'oakland hip hop', 'west coast rap']",[],1995-07-04,253533,74
155,7LKOYaoG84Qp6oJMuBAHgg,Lab Pe Aati Hai Dua Banke Tamanna Meri,Siza Roy Of School Children,13,[],[],1995-03-01,265933,31
156,4iWzZbsh3L59Nd33UW3cA0,Gambler Gambler,Vinod Rathod,56,"['classic bollywood', 'desi pop', 'filmi', 'modern bollywood']",[],1995-12-08,379000,31
157,2AjuEzKTGQyuMODCkSLEAQ,Coolie No.1,Kumar Sanu,71,"['classic bollywood', 'desi pop', 'filmi', 'modern bollywood']",[],1995-06-30,324200,30
158,5ewRwa6Qu2Maudl80bcgmR,Vada Jo Kiya,Roop Kumar Rathod,63,"['classic bollywood', 'desi pop', 'filmi', 'modern bollywood', 'sufi']",[],1995-06-23,130626,32
159,36GzoENVmN9pK1teHlyhKt,No More ?'s,Eazy-E,64,"['g funk', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap', 'west coast rap']",[],1995-11-28,235733,31
160,0LMvYrD1JpHavQcyRoSaqZ,Beat In My Heart,Nagoor Babu,15,[],[],1995-02-19,323866,31
161,623rRTKwGmgjH6sjE9uWLh,Scatman (ski-ba-bop-ba-dop-bop),Scatman John,51,"['bubblegum dance', 'eurodance', 'europop', 'hip house']",[],1995-06-01,215973,68
