,id,song name,artist name,artist popularity,artist genres,album genres,release_date,song duration,song popularity
18,5bHDGWyIFML1LYXZWTD5MF,I Love You,Pritam,84,"['filmi', 'indian instrumental', 'modern bollywood']",[],2011-07-27,256812,60
19,39bx4zZrPxTjw8VNuvjt6X,Criminal,Akon,79,['dance pop'],[],2011-09-16,306503,60
20,14eotumM24MhIgzidgN3Jx,Khaabon Ke Parinday,Alyssa Mendonsa,54,['modern bollywood'],[],2011-06-06,251704,61
21,1qDrWA6lyx8cLECdZE7TV7,Somebody That I Used To Know,Gotye,66,['australian pop'],[],2011-01-01,244884,79
22,3TAhWtQnpoL5Vl9VQPl9fU,Senorita,Farhan Akhtar,55,"['desi pop', 'filmi', 'modern bollywood']",[],2011-06-06,229575,63
23,2vR23BjIzpLMtzsyKrM6Mb,Saiyyan,Kailash Kher,63,"['desi hip hop', 'desi pop', 'filmi', 'indian folk', 'modern bollywood', 'sufi']",[],2011-06-03,343906,69
24,1sNCUR5bUvFSQVDYEvsHCU,Saathiyaa,Shreya Ghoshal,79,"['desi pop', 'filmi', 'modern bollywood']",[],2011-06-27,310924,59
25,0rxEPf4Y6uBmV3hkrV340a,Isq Risk,Sohail Sen,58,"['desi pop', 'filmi', 'modern bollywood']",[],2011-08-09,295079,63
26,7pTYN6Gxy3MOibdXmkzc5V,Jhak Maar Ke,Pritam,84,"['filmi', 'indian instrumental', 'modern bollywood']",[],2011-10-21,233302,62
27,1HT0RzPuChHC1kWbIplHyw,Teri Meri,Rahat Fateh Ali Khan,70,"['classic pakistani pop', 'filmi', 'modern bollywood', 'qawwali', 'sufi']",[],2011-07-27,325311,61
28,6Yqw4HtJuFXleJtgzYXWzT,Endhuko Emo,"Aalap Raju, Prasanthini",40,['classic tollywood'],[],2011-04-09,330505,59
29,0qOnSQQF0yzuPWsXrQ9paz,Stereo Hearts (feat. Adam Levine),Gym Class Heroes,67,"['dance pop', 'pop rap']",[],2011-11-11,210960,81
30,3C0nOe05EIt1390bVABLyN,On The Floor,Jennifer Lopez,74,"['dance pop', 'pop', 'pop rap', 'urban contemporary']",[],2011-01-01,284866,78
31,0EH7sgeiFqDa3eS7ieW2zs,Chammak Challo,Akon,79,['dance pop'],[],2011-09-16,227091,70
32,6WediUhXDfm8FR3wlM0r3G,Subha Hone Na De,Pritam,84,"['filmi', 'indian instrumental', 'modern bollywood']",[],2011-10-21,288696,65
33,4Jyyn1HWcOwBGhHjMOOcpe,Teri yaadein,Shrey Singhal,52,"['desi pop', 'modern bollywood']",[],2011-07-13,258324,61
34,1vSXwYeKnzsVvekSpqVabx,Chikni Chameli,Ajay-Atul,60,"['desi hip hop', 'desi pop', 'filmi', 'modern bollywood']",[],2011-12-16,301586,61
35,46elU7IBKWf55D5sjHGqO7,Dil Dhadakne Do,Joi Barua,43,['northeast indian indie'],[],2011-06-06,230318,60
36,5RJb4ZBgdJBOZe5Fx2aDWo,Ela Ela Naalo,"Haricharan, Swetha Pandit",40,['classic tollywood'],[],2011-11-19,305925,59
37,6zdikHQs2PBFgGIZBxqOeV,Po Nee Po - The Pain of Love,Anirudh Ravichander,81,"['desi hip hop', 'filmi', 'tamil hip hop']",[],2011-12-23,251786,68
38,2VGs7EmaIxq96Wcog6DQOc,Why This Kolaveri Di? - The Soup of Love,Anirudh Ravichander,81,"['desi hip hop', 'filmi', 'tamil hip hop']",[],2011-11-16,259293,64
39,1tEto4JrqNmBZFH5uAiYqb,Sadi Gali,Lehmber Hussainpuri,49,"['bhangra', 'classic bhangra', 'desi hip hop', 'desi pop', 'punjabi pop']",[],2011-02-02,264900,63
40,0xttqqTj7ZAGyVkfOYxQ4F,Nee Paartha Vizhigal - The Touch of Love,Anirudh Ravichander,81,"['desi hip hop', 'filmi', 'tamil hip hop']",[],2011-12-23,264506,69
41,6NwEpX2JUWHVKWfDDfcqC4,Idhazhin Oram - The Innocence of Love,Anirudh Ravichander,81,"['desi hip hop', 'filmi', 'tamil hip hop']",[],2011-12-23,204866,69
42,2MwCoo4GeXpi8soWn9EiPo,Kannazhaga - The Kiss of Love,Anirudh Ravichander,81,"['desi hip hop', 'filmi', 'tamil hip hop']",[],2011-12-23,205946,67
43,6Ozx2ngGtXrqznTKhKBlrT,Deva Shree Ganesha,Ajay-Atul,60,"['desi hip hop', 'desi pop', 'filmi', 'modern bollywood']",[],2011-12-16,356826,60
44,2PcgMmmhIZA83kwIYEjR8f,Kalasala Kalasala,Thaman S,68,"['filmi', 'tamil pop']",[],2011-10-19,251813,61
45,71s7tZo8OGlN3VXyURWLUr,Make Some Noise For The Desi Boyz,Pritam,84,"['filmi', 'indian instrumental', 'modern bollywood']",[],2011-10-21,244067,65
46,1dmTEETgoWQVeNZb1g8dZc,Yamma Yamma,Harris Jayaraj,69,"['filmi', 'tamil pop']",[],2011-09-22,366506,61
47,6XLmRuk3wvOzJZzRToIvIN,Karuppu Perazhaga,Sichith,42,['tamil pop'],[],2011-05-02,299413,60
48,2VrNpMt23IX5ZfROWM7wAi,Malai Mangum Neram,Ranina Reddy,53,['tollywood'],[],2011-07-20,313600,63
49,3ysUkfcrFwvXweDt0cliH8,Ichu Ichu,Vijay Antony,59,"['filmi', 'kollywood', 'tamil pop']",[],2011-09-05,226698,61
50,3di5hcvxxciiqwMH1jarhY,Set Fire to the Rain,Adele,83,"['british soul', 'pop', 'pop soul', 'uk pop']",[],2011-01-24,242973,79
51,4EHa33GDXoVWGXYOO3cEGm,Yun Hi,Mohit Chauhan,71,"['desi pop', 'filmi', 'modern bollywood']",[],2011-02-02,259500,54
52,4OSBTYWVwsQhGLF9NHvIbR,Rolling in the Deep,Adele,83,"['british soul', 'pop', 'pop soul', 'uk pop']",[],2011-01-24,228093,80
53,0KSOLEBixnBYIKNHF1VbzF,Hona Tha Pyar,Atif Aslam,74,"['classic pakistani pop', 'desi pop', 'filmi', 'modern bollywood', 'sufi']",[],2011-06-05,221986,59
54,6wsMVa2M6Ktea2UbnVoMvO,Kyun Main Jaagoon,Shafqat Amanat Ali,61,"['classic pakistani pop', 'desi pop', 'filmi', 'modern bollywood', 'pakistani pop', 'sufi']",[],2011-01-07,342064,57
55,6Z394Nd4gW6Ts9hmu3NUjx,Nadaan Parinde,A.R. Rahman,79,"['desi pop', 'filmi', 'modern bollywood']",[],2011-10-01,384000,59
56,2MmAYegcUty1DmG0Gw7AMh,Jo Bhi Main,Mohit Chauhan,71,"['desi pop', 'filmi', 'modern bollywood']",[],2011-10-01,273500,54
57,5VBOCBzMVk3BsSQqxICQHf,Asi Gabru Punjabi,Amrinder Gill,58,"['bhangra', 'desi pop', 'punjabi pop']",[],2011-11-05,228453,55
58,1SdMHj6tJp2YZ5INflJR1T,Aye Khuda,Kshitij Tarey,42,['modern bollywood'],[],2011-05-30,410459,57
59,5vIcQqiYz1aONkqntTAUTl,Maula Maula,Kunal Ganjawala,56,"['desi pop', 'filmi', 'modern bollywood']",[],2011-06-27,244368,57
60,6nek1Nin9q48AVZcWs9e9D,Paradise,Coldplay,87,"['permanent wave', 'pop']",[],2011-10-24,278719,83
61,1sxh0eqIb8ulYypPuq6ZRu,"Bhaag D.K. Bose, Aandhi Aayi",Ram Sampath,49,"['desi hip hop', 'desi pop', 'filmi', 'modern bollywood', 'pakistani pop']",[],2011,241304,57
62,5xRci5qoXzzJgR6ZwzXO2J,Rabba Main Toh Mar Gaya Oye,Pritam,84,"['filmi', 'indian instrumental', 'modern bollywood']",[],2011-08-11,269003,56
63,1qPhMBWYNCxVwMGARrySde,Katiya Karun,Harshdeep Kaur,62,"['desi pop', 'filmi', 'modern bollywood', 'sufi']",[],2011-10-01,238000,54
64,2UsYQNgpG5tjcDoq8Yg0Nl,Bhare Naina,Nandini Srikar,51,"['desi pop', 'filmi', 'modern bollywood']",[],2011-09-16,360791,56
65,7CDP4uXu6mkBDzaTOx9yTS,Aadat Se Majboor,Salim–Sulaiman,61,"['desi pop', 'filmi', 'indian folk', 'modern bollywood']",[],2011-09-11,277760,55
66,7k3jpyYPnVnbO0p7iejWxL,Saadda Haq,Mohit Chauhan,71,"['desi pop', 'filmi', 'modern bollywood']",[],2011-10-01,362662,55
67,42epVqODeb3JYwG8XwahPi,Aa Zara,Sunidhi Chauhan,71,"['desi pop', 'filmi', 'modern bollywood', 'sufi']",[],2011-05-30,297401,54
68,0laYHRpNTS6i8FXdupHkJ4,Love You Like A Love Song,Selena Gomez & The Scene,67,"['dance pop', 'pop', 'post-teen pop']",[],2011-01-01,188453,80
69,4Li2WHPkuyCdtmokzW2007,Ni**as In Paris,JAY-Z,82,"['east coast hip hop', 'hip hop', 'rap']",[],2011-08-08,219333,83
70,5pQODzb8j3xMQ1qvrQXJvo,Laung Da Lashkara,Mahalakshmi Iyer,61,"['filmi', 'modern bollywood']",[],2011-01-07,304466,58
71,3JbujPTeag5mDMAcye3vDD,Choomantar,Sohail Sen,58,"['desi pop', 'filmi', 'modern bollywood']",[],2011-08-09,260414,53
72,68RveqIjrkOeBbEGL67GgA,Allah Maaf Kare,Pritam,84,"['filmi', 'indian instrumental', 'modern bollywood']",[],2011-10-21,230164,58
73,7e6qTHVfRdaYsio90s1fHC,Ik Junoon (Paint It Red),Vishal Dadlani,69,"['desi hip hop', 'desi pop', 'filmi', 'modern bollywood']",[],2011-06-06,299119,58
74,1opxtm6zIv7IF19S0eCtvV,Thug Le,Salim–Sulaiman,61,"['desi pop', 'filmi', 'indian folk', 'modern bollywood']",[],2011-09-11,218932,56
75,038gnuPve7s8rADCEDYsMH,Paravashanadenu,Sonu Nigam,72,"['desi pop', 'filmi', 'modern bollywood']",[],2011-09-10,235833,55
76,3pjZQfBShK7O01QvtQwmcg,Raftaarein,Vishal Dadlani,69,"['desi hip hop', 'desi pop', 'filmi', 'modern bollywood']",[],2011-09-16,269630,53
77,2Cj0kdPCNWSqMApIHg8oh6,Gelupu Thalupule,Sreerama Chandra,49,['tollywood'],[],2011-03-21,317544,53
78,6T689Jvh5KrSXyaPtUWZtQ,Criminal,Britney Spears,80,"['dance pop', 'pop']",[],2011-03-28,225080,71
79,3Kd0dzfRnf5DOExPHMdDt3,Dhunki,Sohail Sen,58,"['desi pop', 'filmi', 'modern bollywood']",[],2011-08-09,257619,53
80,0fb1PMDfxtOdU0tMD4JlRg,Badhulu Thochanai,"Karthik, Mallikarjun",38,['classic tollywood'],[],2011-03-18,251515,56
81,2EN5aTDtX8852Ih3ss8Rih,Tum Ho Mera Pyar,KK,72,"['desi pop', 'filmi', 'modern bollywood']",[],2011-04-13,305500,54
82,2DnfC8ghXPQgn1SKPCCL6S,Mun Andhi,Harris Jayaraj,69,"['filmi', 'tamil pop']",[],2011-09-22,374760,57
83,6IVkWuiOVvvckJ1ec4l9Aq,Ki Samjiye,Amrinder Gill,58,"['bhangra', 'desi pop', 'punjabi pop']",[],2011-11-05,284760,52
84,3PzkxdshpgSkWrEeVqTsDe,Asku Laska,Vijay Prakash,65,['filmi'],[],2011-12-23,380995,57
85,5AjYjRsiIPAKjRP182ocKB,Why This Kolaveri Di? - The Soup of Love,Anirudh Ravichander,81,"['desi hip hop', 'filmi', 'tamil hip hop']",[],2011-12-23,260013,56
86,0Y61GxhLwaCYDJ2ojA7tZv,Prema Desam,"Hema Chandra, Saindhavi",36,['classic tollywood'],[],2011-02-28,274030,55
87,25SOVnk2agskqzqeKPcx2Q,Ennamo Yeadho,Harris Jayaraj,69,"['filmi', 'tamil pop']",[],2011-01-17,333600,57
88,1r4oikmMdZZiGHkPA4hSoe,Character Dheela,Pritam,84,"['filmi', 'indian instrumental', 'modern bollywood']",[],2011-04-25,226300,57
89,7uTukOAZZu5zqXpPQ33VwO,Maasama,C. Sathya,46,"['filmi', 'tamil pop']",[],2011-08-03,238226,54
90,3eLF7e1ODaSX82yKUOuV3i,Aasai Oru Pulveli,Pradeep Kumar,63,['tamil pop'],[],2011-12-09,230268,53
91,04NcPs5V6181I5hvUFY4Vp,Sara Sara Saara Kathu,Chinmayi,68,"['filmi', 'marathi pop', 'tamil pop']",[],2011-07-01,298848,53
92,5E68CmEBJp76VtnhpHndjK,Diwali Deepaanni,"Andrea, Kalyan",37,['classic tollywood'],[],2011-07-22,233891,56
93,1BMtIj5bbGbdTAxlXaseR7,Yellae Lama,Harris Jayaraj,69,"['filmi', 'tamil pop']",[],2011-09-22,320426,53
94,4ccJUGIKd3Ul2IUYetNlWB,Vizhigalil Oru Vaanavil,Saindhavi,61,"['filmi', 'tamil pop']",[],2011-04-14,362533,54
95,0uVrPeEM1Q02sbGA3zJ3CC,Nanbane,Yuvan Shankar Raja,75,"['filmi', 'kollywood', 'tamil pop']",[],2011-08-10,302600,57
96,7qEHrdtSLnFdNOrRtLmN30,Kannitheevu Ponna,K,38,[],[],2011-01-21,274306,56
97,2mP9sA0wyHwybuJKjQ16AV,Come on Girls - The Celebration of Love,Anirudh Ravichander,81,"['desi hip hop', 'filmi', 'tamil hip hop']",[],2011-12-23,174826,54
98,6YcBBZVKYYRirfeAt6BeGA,Machi Open the Bottle,Yuvan Shankar Raja,75,"['filmi', 'kollywood', 'tamil pop']",[],2011-08-10,285973,58
99,3EPxiSj3RsjMMdKCM7pthV,Chillax,Vijay Antony,59,"['filmi', 'kollywood', 'tamil pop']",[],2011-08-29,265853,55
100,3bNv3VuUOKgrf5hu3YcuRo,Someone Like You,Adele,83,"['british soul', 'pop', 'pop soul', 'uk pop']",[],2011-01-24,285240,80
101,3n5KN8FDe1sFC0O9V5ZBha,Aur Ho,Mohit Chauhan,71,"['desi pop', 'filmi', 'modern bollywood']",[],2011-10-01,332410,50
102,3dQjCswDedsHNxdaOhcfiz,Aahatein,Karthik,68,"['filmi', 'tamil pop']",[],2011-12-29,267144,49
103,6qn9YLKt13AGvpq9jfO8py,We Found Love,Rihanna,88,"['barbadian pop', 'dance pop', 'pop', 'urban contemporary']",[],2011-11-18,215226,77
104,5yDL13y5giogKs2fSNf7sj,Glad You Came,The Wanted,64,"['boy band', 'dance pop', 'edm', 'pop', 'pop rock', 'post-teen pop']",[],2011-01-01,197935,77
105,5GYbkDveRD2I8M5ZJ14hWn,Never Say Never,Justin Bieber,89,"['canadian pop', 'pop']",[],2011-01-01,227853,71
106,6VOKUdxhjSwbjinKbguOmy,Achha Lagta Hai,Shankar-Ehsaan-Loy,66,"['desi pop', 'filmi', 'modern bollywood']",[],2011-07-11,236093,51
107,78HEXs4YB5SE9JgTHOUdDw,Der Lagi Lekin,Shankar Mahadevan,71,"['desi pop', 'filmi', 'modern bollywood']",[],2011-06-06,355915,51
108,1c97hmN3Z064RQZTvCfM84,Everything at Once,Lenka,49,[],[],2011-04-19,157600,60
109,0EB5bg115o2vtA3FkVKooW,Yaar Bathere,Alfaaz,47,"['desi hip hop', 'desi pop']",[],2011-08-13,241986,50
110,1sL8hnnZaB2Xzm1J66y4Tt,O Saiyyan,Ajay-Atul,60,"['desi hip hop', 'desi pop', 'filmi', 'modern bollywood']",[],2011-12-16,278493,52
111,19o5ECC3CTmK34a3x4pOPv,Varsham Munduga,"Sunitha, Suzanne",32,['classic tollywood'],[],2011-05-18,267675,50
112,7gUhBUzFbGRYGgtDubhTSG,Haawa Haawa,Mohit Chauhan,71,"['desi pop', 'filmi', 'modern bollywood']",[],2011-10-01,339855,50
113,77QLO6fafn5BGev2ADuFKz,Ooh La La,Bappi Lahiri,56,"['classic bollywood', 'desi pop', 'filmi', 'modern bollywood']",[],2011-10-29,256021,51
114,44OZwf1pS0nnoPJEz2pqAX,Madhubala,Sohail Sen,58,"['desi pop', 'filmi', 'modern bollywood']",[],2011-08-09,263235,52
115,5f82cj8Bkl0mTsqAZiJkp1,Tu Mera Hero,Pritam,84,"['filmi', 'indian instrumental', 'modern bollywood']",[],2011-10-21,291841,52
116,3fBi5KGDNeYomxbttVOUQT,Toh Zinda Ho Tum,Farhan Akhtar,55,"['desi pop', 'filmi', 'modern bollywood']",[],2011-06-06,84613,51
117,4cltuh2RNH0LyZY9I8Vi08,Humko Pyar Hua,Pritam,84,"['filmi', 'indian instrumental', 'modern bollywood']",[],2011-04-25,327300,52
118,4UDFr3P1lRS6seQfmzCjz7,Ek Main Aur Ekk Tu,Benny Dayal,67,"['desi pop', 'filmi', 'modern bollywood']",[],2011-12-29,261878,50
119,1eFH9kh7L63Zb8FDqjbwZJ,Char Baj Gaye - Party Abhi Baaki Hai,Sachin-Jigar,69,"['desi pop', 'filmi', 'gujarati pop', 'modern bollywood']",[],2011-06-08,213880,51
120,46bUtsNP0dxfcW1opo45VU,Dil Aakhir Tu Kyun Rota Hai,Farhan Akhtar,55,"['desi pop', 'filmi', 'modern bollywood']",[],2011-06-06,86424,50
121,4QNpBfC0zvjKqPJcyqBy9W,"Give Me Everything (feat. Ne-Yo, Afrojack & Nayer)",Pitbull,81,"['dance pop', 'miami hip hop', 'pop', 'pop rap']",[],2011-06-17,252306,81
122,62zFEHfAYl5kdHYOivj4BC,International Love (feat. Chris Brown),Pitbull,81,"['dance pop', 'miami hip hop', 'pop', 'pop rap']",[],2011-06-17,227280,76
123,6YbhspuOar1D9WSSnfe7ds,"Young, Wild & Free (feat. Bruno Mars)",Snoop Dogg,82,"['g funk', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'west coast rap']",[],2011-12-12,207346,67
124,1WRlTsn4UeMhIwkgOc9mj3,Lak 28 Kudi Da,Diljit Dosanjh,72,"['desi pop', 'filmi', 'modern bollywood', 'punjabi pop']",[],2011-02-11,211520,52
125,2p3FNvGseslafm6buZrYiu,Thanmayaladenu,Shreya Ghoshal,79,"['desi pop', 'filmi', 'modern bollywood']",[],2011-09-10,257906,49
126,1yVEpXyOeFB0obLo5sTF8F,Niharika,"Vijay Prakash, Neha Bhasin",31,['classic tollywood'],[],2011-09-16,257412,49
127,1HHEVFsKCyl6zu0WdUOXAJ,Jaan Jaan(Featuring Rapper Shady),Jelly,36,[],[],2011-01-05,282997,49
128,4OjfYKfJ0F38w0Dn6goVkU,Jalebi Bai,Ritu Pathak,43,['modern bollywood'],[],2011-05-30,234544,53
129,6ZNnthyVbA6eW8qxBTDYez,Dhooram Dhooram,Tippu,60,"['filmi', 'tamil pop']",[],2011-04-11,286772,50
130,75IeM8YOubikBFA9ZyTmvf,Neeralli Sanna-Duet,Sonu Nigam,72,"['desi pop', 'filmi', 'modern bollywood']",[],2011-03-05,280383,48
131,5rDlNHtDJl16JnKaPEOsQ3,Sayyaave,Shankar Mahadevan,71,"['desi pop', 'filmi', 'modern bollywood']",[],2011-07-14,305400,49
132,6z3p3Gm5FOH1n22ummzEh7,Darling,Vishal Bhardwaj,43,"['classic bollywood', 'classic pakistani pop', 'desi pop', 'filmi', 'ghazal', 'modern bollywood', 'pakistani pop']",[],2011-01-21,208093,52
133,0dHivy5XyTyVUVblagKrDQ,Yaar Anmule,Sharry Mann,54,"['desi pop', 'punjabi pop']",[],2011-09-10,276280,49
134,0JLLcOdBUKfDtzY0seXQHC,Chali Chaliga,Shreya Ghoshal,79,"['desi pop', 'filmi', 'modern bollywood']",[],2011-03-18,297130,50
135,6RZwj2PZDqM6g7gmO6bOxw,Do Dhaari Talwaar,Sohail Sen,58,"['desi pop', 'filmi', 'modern bollywood']",[],2011-08-09,300826,53
136,5z2QHBeHThZ4l8EtRQzQoJ,Veyira Cheyyi Veyira,Saloni,34,['tollywood'],[],2011-11-19,269761,52
137,40lTZrTUyl0EaH8aoVBTVl,Mutyala Dhaarani,Harris Jayaraj,69,"['filmi', 'tamil pop']",[],2011-09-23,371800,49
138,3dGnykeZl6O95Tjoe2h9pt,Panjaa,Yuvan Shankar Raja,75,"['filmi', 'kollywood', 'tamil pop']",[],2011-11-19,214741,51
139,2koJFALfpKc4Cyv8pJiWY7,Hegidde Naanu,V. Hari Krishna,44,['sandalwood'],[],2011,261355,51
140,2VnBEeNRiO63NrffCX9Le2,Vayyarala,Karunya,48,"['telugu indie', 'tollywood']",[],2011-03-21,320621,52
141,6Nrcc2kaZ5j0ZjLWNkh7YC,Aariro,Haricharan,67,"['filmi', 'tamil pop']",[],2011-04-14,327680,52
142,1Qnwq7Qu5aDPG9l2ZNRx1A,Neeyam Thanalinu,Noel Toms,48,"['malayalam pop', 'mollywood', 'tamil pop']",[],2011,101428,49
143,1PSz9VCtLOo4sgcFluNMPu,Mayam Seidhayo,Vijay Antony,59,"['filmi', 'kollywood', 'tamil pop']",[],2011-08-29,254653,49
144,1A1YlVucS5hugYaeWXfCA8,Mankatha Theme Music,Yuvan Shankar Raja,75,"['filmi', 'kollywood', 'tamil pop']",[],2011-08-10,184866,51
145,2M1QX3W7eNXXDw4b7rKiGL,Aga Naga,Harris Jayaraj,69,"['filmi', 'tamil pop']",[],2011-01-17,322013,50
146,2PcRzibtFuptQrfEgd738z,College Getalli,V. Hari Krishna,44,['sandalwood'],[],2011-09-10,249077,50
147,5mLsYR2tUGr6M5YYycSnVH,Nalupu,"Suchith Santoshan, Rita",31,[],[],2011-07-04,293484,49
148,4OoZOAGPA8ZQe2xrAa9aMQ,Bombay Ponnu,Mamta Sharma,54,"['desi pop', 'filmi', 'modern bollywood']",[],2011-09-05,234822,51
149,3vli2UCALTW8ujkqWpiyk8,Aambalaikum Pombalaikum,Yuvan Shankar Raja,75,"['filmi', 'kollywood', 'tamil pop']",[],2011-11-23,301173,52
150,0M3HkE321xpCbCYqVKzr1q,It Will Rain,Bruno Mars,86,"['dance pop', 'pop']",[],2011-09-28,257720,75
151,1nInOsHbtotAmEOQhtvnzP,Stronger (What Doesn't Kill You),Kelly Clarkson,73,"['dance pop', 'pop', 'post-teen pop', 'talent show']",[],2011-10-24,221946,73
152,5HQVUIKwCEXpe7JIHyY734,"Young, Wild & Free (feat. Bruno Mars)",Snoop Dogg,82,"['g funk', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'west coast rap']",[],2011-10-11,207333,77
153,5HYNICszfKuQAzJQB5DPLY,Ishq Sufiyana (Female),Sunidhi Chauhan,71,"['desi pop', 'filmi', 'modern bollywood', 'sufi']",[],2011-10-29,327912,48
154,38uWiiaOVsaZNarFJONJhf,Sheher Mein,Mohit Chauhan,71,"['desi pop', 'filmi', 'modern bollywood']",[],2011-10-01,241736,47
155,1oXvv9qbvwoQI8TQoDLyDO,Yendhan Kan Munne,Aalaap Raju,52,['tamil pop'],[],2011-12-23,129593,49
156,71TviT2jdZnp2758ljwREX,"Soniyo (From ""RAAZ - The Mystery Continues"")",Raju Singh,42,['modern bollywood'],[],2011-12-16,328440,47
157,44zpMyfg8YBmMVmRgWQZs9,Tera Hi Bas Hona Chaahoon,Jojo Nathaniel,38,[],[],2011-04-13,340000,48
158,6GyFP1nfCDB8lbD2bG0Hq9,Midnight City,M83,69,"['french shoegaze', 'french synthpop', 'indietronica', 'metropopolis', 'neo-synthpop']",[],2011-10-17,243960,75
159,0UlJKSmbpSPaRxUnr0lpgH,Rabba Main Toh Mar Gaya Oye,Pritam,84,"['filmi', 'indian instrumental', 'modern bollywood']",[],2011-08-11,280520,48
160,0BgRaFy7qnwT1PuUmSTFkf,Stereo Hearts (feat. Adam Levine),Gym Class Heroes,67,"['dance pop', 'pop rap']",[],2011-06-14,210960,56
161,2z8o3kYaRs2nZGxnZ691SJ,"Wo Humsafar Tha - From ""Humsafar""",Quratulain Balouch,46,"['pakistani pop', 'sufi']",[],2011-09-24,157962,51
162,7w87IxuO7BDcJ3YUqCyMTT,Pumped Up Kicks,Foster The People,70,"['indietronica', 'modern rock', 'rock']",[],2011-05-23,239600,82
163,074jI4LCbzZxhm223m6ori,Dil Ye Bekarar Kyun Hai,Pritam,84,"['filmi', 'indian instrumental', 'modern bollywood']",[],2011-11-29,276178,47
164,5UqCQaDshqbIk3pkhy4Pjg,Levels - Radio Edit,Avicii,79,"['dance pop', 'edm', 'pop', 'pop dance', 'pop rap']",[],2011-10-28,199906,78
165,5hUYsaOyMY32yjRXeuQwGj,Mirror,Lil Wayne,84,"['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']",[],2011-08-29,228093,75
166,0fRQGNuIp5cdr9TBShw1bN,Gun Gun Guna,Ajay-Atul,60,"['desi hip hop', 'desi pop', 'filmi', 'modern bollywood']",[],2011-12-16,275386,48
167,2lzP5CLvqGvpz1zNJukSgD,Aisi Gehraiyaan Aisi Tanhaiyaan,Farhan Akhtar,55,"['desi pop', 'filmi', 'modern bollywood']",[],2011-06-06,88978,50
168,5A6OHHy73AR5tLxgTc98zz,Black and Yellow,Wiz Khalifa,81,"['dance pop', 'hip hop', 'pittsburgh rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",[],2011-03-29,217666,75
