,id,song name,artist name,artist popularity,artist genres,album genres,release_date,song duration,song popularity
29,5O932cZmzOZGOGZz9RHx20,Khairiyat,Pritam,84,"['filmi', 'indian instrumental', 'modern bollywood']",[],2019-08-31,280281,74
30,4yMbbysldl7E3WgiaugnwM,Bekhayali,Sachet Tandon,69,"['desi pop', 'modern bollywood']",[],2019-06-14,371790,65
31,57DhVYA7E1CyrE4OKuyLb7,Ik Tera,Maninder Buttar,62,"['desi hip hop', 'desi pop', 'punjabi pop']",[],2019-08-22,160768,68
32,57jOEZtoLQK4zF2x55bdkp,"Tu Hi Yaar Mera (From ""Pati Patni Aur Woh"")",Rochak Kohli,69,"['desi pop', 'modern bollywood']",[],2019-12-02,200991,72
33,6v3KW9xbzN5yKLt9YKDYA2,Señorita,Shawn Mendes,83,"['canadian pop', 'dance pop', 'pop', 'viral pop']",[],2019-06-19,190799,79
34,7lGhrfren1Zpwh0ds0zuUg,Pal Pal Dil Ke Paas- Title Track,Arijit Singh,86,"['desi pop', 'filmi', 'modern bollywood']",[],2019-08-27,254516,70
35,6vo7Y1iWyZvpjvFbf6BiZ5,Kalank (Title Track),Pritam,84,"['filmi', 'indian instrumental', 'modern bollywood']",[],2019-04-14,311186,72
36,2IoZMG3RqiTmsy7Li3zGFg,"Mere Sohneya (From ""Kabir Singh"")",Sachet Tandon,69,"['desi pop', 'modern bollywood']",[],2019-06-06,193355,67
37,6ocbgoVGwYJhOv1GgI9NsF,7 rings,Ariana Grande,87,"['dance pop', 'pop']",[],2019-02-08,178626,83
38,5nCthAh3jt4xKuLJAifAaR,Harleys In Hawaii,Katy Perry,83,"['dance pop', 'pop']",[],2019-10-16,185815,72
39,6UelLqGlWMcVH1E5c4H7lY,Watermelon Sugar,Harry Styles,89,['pop'],[],2019-12-13,174000,88
40,47isJpIIO8m7BJEhiFhnaf,double take,dhruv,67,"['chill r&b', 'nyc pop', 'pop']",[],2019-05-24,171743,73
41,1y1rQTkWmrZdJmjwuK07GC,"Kaise Hua (From ""Kabir Singh"")",Vishal Mishra,68,"['desi pop', 'modern bollywood']",[],2019-06-13,234722,71
42,1ccZZf0IQi5y0bHMl2aGDF,Gulabi Aankhen,Sanam,63,"['desi pop', 'modern bollywood']",[],2019-08-09,197759,71
43,5IgjP7X4th6nMNDh4akUHb,Under The Influence,Chris Brown,87,"['dance pop', 'pop', 'r&b']",[],2019-10-04,184613,95
44,6q9XTgfWilsnyiFofvYrIF,"Garmi (From ""Street Dancer 3D"") (feat. Varun Dhawan)",Badshah,73,"['desi hip hop', 'desi pop', 'desi trap', 'haryanvi pop', 'modern bollywood']",[],2019-12-26,182738,67
45,2GYzXSeNa3Y0BfIfS1VJj3,Yaen Ennai Pirindhaai - Male,Sid Sriram,75,['filmi'],[],2019-10-22,198250,68
46,7FcQRdlqMvAKmQH1SXCk1s,Ishqam,Mika Singh,64,"['desi hip hop', 'desi pop', 'filmi', 'modern bollywood']",[],2019-10-23,194418,68
47,72H6G8v9xyuwdRBaTkoT5G,Faraar,Gurinder Gill,73,['punjabi hip hop'],[],2019-11-22,130000,67
48,7tZQznsUajYIVj4IwALXmz,Outlaw,Sidhu Moose Wala,78,"['desi hip hop', 'desi pop', 'pakistani hip hop', 'punjabi hip hop']",[],2019-01-17,179375,69
49,2Xr1dTzJee307rmrkt8c0g,love nwantiti (ah ah ah),CKay,71,['afro r&b'],[],2019-08-30,145800,82
50,0F7FA14euOIX8KcbEturGH,Old Town Road,Lil Nas X,81,"['lgbtq+ hip hop', 'pop']",[],2019-06-21,113000,76
51,7F1CiKqrY44kh5cDqwHOnx,Love Is Gone - Acoustic,SLANDER,67,"['dubstep', 'edm', 'pop dance']",[],2019-11-13,176971,78
52,5X5db3FrBOHbibrFKA02MQ,"Chashni (From ""Bharat"")",Abhijeet Srivastava,54,"['desi pop', 'modern bollywood']",[],2019-05-01,265995,64
53,0oukMLKedsqQ3ltnI2daRO,Haaye Oye (feat. Ash King),QARAN,55,"['desi pop', 'modern bollywood']",[],2019-03-22,200029,65
54,5iFwAOB2TFkPJk8sMlxP8g,Make You Mine,PUBLIC,60,['indie rockism'],[],2019-08-09,232906,76
55,32IjXlRFxNtJ4eMhKAUrSX,Kaash Aisa Hota,Darshan Raval,71,"['desi pop', 'gujarati pop', 'modern bollywood']",[],2019-03-21,212800,62
56,6zyozkRLgDlqZIUJzCwkgP,Dil Na Jaaneya,Rochak Kohli,69,"['desi pop', 'modern bollywood']",[],2019-12-23,231136,65
57,7sJQv0LRPgM2xCkkdWOlyj,Mere Sohneya,Sachet Tandon,69,"['desi pop', 'modern bollywood']",[],2019-06-14,193355,65
58,6wWxQMhQgOCbmQkdOGslT4,Prada,Jass Manak,63,"['desi hip hop', 'desi pop', 'punjabi pop']",[],2019-02-20,182115,62
59,7qEHsqek33rTcFNT9PFqLf,Someone You Loved,Lewis Capaldi,80,"['pop', 'uk pop']",[],2019-05-17,182160,86
60,6vuMdb0E8buJeSHArN3dXk,"Chale Aana (From ""De De Pyaar De"")",Amaal Mallik,67,"['desi pop', 'modern bollywood']",[],2019-05-02,271023,62
61,6habFhsOp2NvshLv26DqMb,Despacito,Luis Fonsi,73,"['latin pop', 'puerto rican pop']",[],2019-02-01,229360,79
62,0TkquWzzuxcrwbCWlTrKYF,Yaad Piya Ki Aane Lagi,Neha Kakkar,74,"['desi pop', 'filmi', 'modern bollywood']",[],2019-11-16,256678,65
63,3f0wz6zcA7XkQiGm0qNF5r,"Thodi Jagah (From ""Marjaavaan"")",Arijit Singh,86,"['desi pop', 'filmi', 'modern bollywood']",[],2019-10-18,218048,66
64,47UFoOuvrkt4khE7c5aap6,Cradles,Sub Urban,67,"['modern indie pop', 'viral rap']",[],2019-01-04,209829,75
65,42ETKyApzUl8hTtytFAjen,8 Parche,Baani Sandhu,51,"['desi pop', 'punjabi pop']",[],2019-09-12,210000,64
66,4LLvxxkWtt818FNO3cbsdo,Sauda Khara Khara,Diljit Dosanjh,72,"['desi pop', 'filmi', 'modern bollywood', 'punjabi pop']",[],2019-12-03,211034,63
67,7aE1lfskJLMHQnzCCP1zsV,"Humsafar (From ""Badrinath Ki Dulhania"")",Akhil Sachdeva,64,"['desi pop', 'modern bollywood']",[],2019-09-03,268463,63
68,3uOh60vBloFwAv1akxP5Mj,Fallin for You,Shrey Singhal,52,"['desi pop', 'modern bollywood']",[],2019-03-27,195338,65
69,4OcvkkpF3xmyCGGY5IBlgi,"Tera Ban Jaunga (From ""Kabir Singh"")",Akhil Sachdeva,64,"['desi pop', 'modern bollywood']",[],2019-09-03,236436,63
70,0dnDTvdUco2UbaBjUtPxNS,Buttabomma - Telugu,Armaan Malik,73,"['desi pop', 'filmi', 'modern bollywood']",[],2019-12-24,198782,63
71,4yurVSNjaPBKkOpbZWtuJO,Kalla Sohna Nai,Akhil,63,"['desi hip hop', 'desi pop', 'punjabi pop']",[],2019-12-21,156613,62
72,4a9tbd947vo9K8Vti9JwcI,Boy With Luv (feat. Halsey),BTS,90,"['k-pop', 'k-pop boy group']",[],2019-04-12,229773,80
73,5QVHNa0ppJUOoqSd36ovQS,"Pachtaoge (From ""Jaani Ve"")",Arijit Singh,86,"['desi pop', 'filmi', 'modern bollywood']",[],2019-08-23,226789,64
74,5mnvugwfFYnJm9zuyGkgqF,"Ghalat Fehmi - From ""Superstar""",Asim Azhar,59,"['desi pop', 'modern bollywood', 'pakistani pop']",[],2019-07-25,286007,65
75,4hyVrAsoKKjxAvQjPRt0ai,Love Your Voice,JONY,62,"['russian dance', 'russian pop']",[],2019-06-21,150329,70
76,4hTcGYU6uXZVCAfIMsxhlC,"Parayuvaan - From ""Ishq""",Sid Sriram,75,['filmi'],[],2019-05-12,277346,62
77,21jGcNKet2qwijlDFuPiPb,Circles,Post Malone,87,"['dfw rap', 'melodic rap', 'rap']",[],2019-09-06,215280,85
78,0nbXyq5TXYPCO7pr3N8S4I,The Box,Roddy Ricch,79,"['melodic rap', 'rap', 'trap']",[],2019-12-06,196652,80
79,7h24KIgBhiyzbYnxsGzevk,Dil Maang Raha Hai,Yasser Desai,67,"['desi pop', 'filmi', 'modern bollywood']",[],2019-09-25,193333,65
80,4npm4suKbgjdaXGCDBBVNJ,Aawara Shaam Hai (feat. Manjul Khattar & Rits Badiani),Meet Bros.,64,"['desi pop', 'filmi', 'modern bollywood']",[],2019,280071,62
81,3ZjMdVOWxQ53FKrmkgCv95,"Psycho Saiyaan (From ""Saaho"")",Sachet Tandon,69,"['desi pop', 'modern bollywood']",[],2019-07-08,166461,64
82,16ih0TTm4REIQuYBMPTHm8,Sugar & Brownies,DHARIA,53,[],[],2019-04-05,197836,66
83,5f3PgI4zW2oErM3j3MWTWW,Don't Look,Karan Aujla,68,"['desi hip hop', 'desi pop', 'punjabi pop']",[],2019-02-25,186409,63
84,3j9DrRebdWK1jkpOw9FZUy,Samajavaragamana,Sid Sriram,75,['filmi'],[],2019-09-28,219818,63
85,1CM4rFDU9q4EoLy2K44qE6,"Naah Goriye (From ""Bala"")",B Praak,71,"['desi pop', 'punjabi pop']",[],2019-10-25,184617,64
86,28veUNu4veN0LOBVa0nFw8,"Muqabla (From ""Street Dancer 3D"")",Yash Narvekar,51,['modern bollywood'],[],2019-12-21,176125,63
87,5vX8Lsju18s8HnFNRSlwmj,Chupana Bhi Nahi Aata - Recreated Version,Stebin Ben,63,"['desi pop', 'modern bollywood']",[],2019-01-12,178598,64
88,5ACZOGjT6I5He0pDZED56Z,Wannabe,why mona,58,['la pop'],[],2019-04-01,217411,74
89,0wGrTrI43CKmfzbFNNhftb,East Side Flow,Sidhu Moose Wala,78,"['desi hip hop', 'desi pop', 'pakistani hip hop', 'punjabi hip hop']",[],2019-03-17,224211,66
90,4Vrcjv4sJDfxvhaj1uWqr0,Munbe Vaa,Joshua Aaron,47,['tamil pop'],[],2019-08-02,149460,65
91,4KUQFOGTaHrggl3hfMoaAe,"Kannamma - From ""Ispade Rajavum Idhaya Raniyum""",Sam C.S.,60,['tamil pop'],[],2019-01-11,256945,62
92,4wIWWEhbdgKAxhR68eE0Ye,"Mast Magan (From ""2 States"")",Arijit Singh,86,"['desi pop', 'filmi', 'modern bollywood']",[],2019-05-22,280161,65
93,4cFwhwH5ydnHgB0Tv3lZsm,"O Saki Saki (From ""Batla House"")",Neha Kakkar,74,"['desi pop', 'filmi', 'modern bollywood']",[],2019-07-15,191089,66
94,1hhLL2eWsnPtYCdDjbiRIU,Thaarame Thaarame,Sid Sriram,75,['filmi'],[],2019-05-01,228214,63
95,45THyhjDbYhNU7bDrTTUK6,Kannamma,Sam C.S.,60,['tamil pop'],[],2019-01-28,256945,62
96,1MhHomaXgrPMBroXkpWSSa,Valentine's Mashup 2019,Amrita Singh,47,[],[],2019-02-13,212521,64
97,3HhzqHPEN33a5UCKSfZpgi,Kala Chashma,Amar Arshi,54,"['bhangra', 'punjabi pop']",[],2019-06-06,187006,64
98,43YkTTlOD203o9E5ZxhUjF,"Main Dhoondne Ko Zamaane Mein (From ""Heartless"")",Arijit Singh,86,"['desi pop', 'filmi', 'modern bollywood']",[],2019-04-24,262986,65
99,7gXkeV2BHU3eLOMtsWs6nz,Kodi Aruvi,Sean Roldan,55,"['filmi', 'tamil pop']",[],2019-01-26,260310,65
100,62RXe5I6L7n32fUMd8Puvo,Yeh Aaina,Shreya Ghoshal,79,"['desi pop', 'filmi', 'modern bollywood']",[],2019-06-14,311367,60
101,7DE0I3buHcns00C0YEsYsY,Filhall,B Praak,71,"['desi pop', 'punjabi pop']",[],2019-11-07,255000,61
102,0mHU8dcIvGrGDazLMmQpSg,Tujhe Kitna Chahein Aur (Film Version),Jubin Nautiyal,75,"['desi pop', 'filmi', 'hare krishna', 'modern bollywood']",[],2019-06-14,276244,60
103,3g0mEQx3NTanacLseoP0Gw,Takeaway,The Chainsmokers,79,"['dance pop', 'edm', 'electropop', 'pop', 'pop dance', 'tropical house']",[],2019-12-06,209880,74
104,1ZMiCix7XSAbfAJlEZWMCp,Falling,Harry Styles,89,['pop'],[],2019-12-13,240133,83
105,5uaIbU3oHHcSOK6WFNK5nj,Apna Time Aayega,Ranveer Singh,50,"['desi hip hop', 'desi pop', 'filmi', 'hindi hip hop', 'modern bollywood']",[],2019-01-24,140463,62
106,43mHckutQvJr49nT0UvRxy,Sage,Ritviz,62,"['desi hip hop', 'desi pop', 'hindi indie', 'indian edm']",[],2019-07-01,230204,61
107,79XBui7ea1RGjlC57AH0w1,Gal Karke,Inder Chahal,53,"['desi pop', 'punjabi pop']",[],2019-04-15,173381,60
108,6Ln89sczgIcAJXGAIdS94R,Riha,Anuv Jain,65,"['hindi indie', 'indian indie', 'indian singer-songwriter']",[],2019-07-28,287323,60
109,2gMXnyrvIjhVBUZwvLZDMP,Before You Go,Lewis Capaldi,80,"['pop', 'uk pop']",[],2019-11-22,215106,82
110,5wdlz4N7s1Xyr4y4RXhZJM,"Photo (From ""Luka Chuppi"")",Karan Sehmbi,53,"['desi pop', 'punjabi pop']",[],2019-02-12,177158,62
111,2nC3QhMI9reBIOWutbU3Tj,Moral of the Story,Ashe,70,"['alt z', 'electropop', 'pop']",[],2019-02-14,201083,75
112,0TyyNe2BGZ5UOUzSGT4pP2,Jo Tu Na Mila - Acoustic,Asim Azhar,59,"['desi pop', 'modern bollywood', 'pakistani pop']",[],2019-02-14,237200,62
113,1roCmBlcpV7LzsmB7pmCyt,Let Me Down Slowly (feat. Alessia Cara),Alec Benjamin,75,"['alt z', 'electropop', 'pop']",[],2019-01-07,169174,70
114,08j9wzt7Q9Ucq1IrpD4GVq,Machayenge,Emiway Bantai,61,"['desi hip hop', 'desi pop', 'desi trap', 'hindi hip hop']",[],2019-01-25,153077,60
115,7Dm3r2uxNHRvIqzqvWUJHf,Nasheeli Aankhein,Sachet-Parampara,64,"['desi pop', 'modern bollywood']",[],2019-03-22,134666,61
116,2Fxmhks0bxGSBdJ92vM42m,bad guy,Billie Eilish,87,"['art pop', 'electropop', 'pop']",[],2019-03-29,194087,83
117,3Oi40ZdQtHovqlehbuF9xo,Yaara,Mamta Sharma,54,"['desi pop', 'filmi', 'modern bollywood']",[],2019-07-21,266762,60
118,68cy4S3cwPZdMGuIH9izml,Rula Ke Gaya Ishq,Stebin Ben,63,"['desi pop', 'modern bollywood']",[],2019-11-21,247012,60
119,2XU0oxnq2qxCpomAAuJY8K,Dance Monkey,Tones And I,70,"['australian pop', 'pop']",[],2019-10-17,209438,77
120,0ClPIeT6MSgfSgQ9ZrJbAq,Cheating on You,Charlie Puth,83,"['dance pop', 'pop', 'viral pop']",[],2019-10-01,196606,77
121,1XWCqa4qi714D7THtTk4Xk,Tera Mera Viah,Jass Manak,63,"['desi hip hop', 'desi pop', 'punjabi pop']",[],2019-12-04,197142,60
122,0VpEX8ib3wE7u8NOw4szU6,Eyes Off You,PRETTYMUCH,60,"['boy band', 'dance pop', 'pop', 'post-teen pop']",[],2019-05-24,204266,69
123,352wEkChkiClswqwDoM0nj,"Coca Cola (From ""Luka Chuppi"")",Tony Kakkar,60,"['desi pop', 'modern bollywood']",[],2019-02-04,179225,61
124,17uI7afUaul1hCzMTF9txd,Ik Mulaqaat,Meet Bros.,64,"['desi pop', 'filmi', 'modern bollywood']",[],2019-09-06,247812,62
125,4y5bvROuBDPr5fuwXbIBZR,Paper Rings,Taylor Swift,100,['pop'],[],2019-08-23,222400,81
126,5r7k55M31Q22AEJkF1GTyw,Wang Da Naap,Ammy Virk,61,"['desi pop', 'punjabi pop']",[],2019-05-16,158983,62
127,0h6Xsod0tukW1ZKGiqaEqx,"Usure - From ""Sivappu Manjal Pachai""",Siddhu Kumar,55,['tamil pop'],[],2019-05-31,220000,62
128,7gAyu0od48mkaCw1laPKVC,Naagin,Vayu,54,[],[],2019-10-17,157000,62
129,3OZr3vo7SmYpn5XqeQEAOM,Manali Trance,Yo Yo Honey Singh,70,"['desi pop', 'filmi', 'hindi hip hop', 'modern bollywood']",[],2019-06-06,203206,61
130,1BxfuPKGuaTgP7aM0Bbdwr,Cruel Summer,Taylor Swift,100,['pop'],[],2019-08-23,178426,84
131,1dGr1c8CrMLDpV6mPbImSI,Lover,Taylor Swift,100,['pop'],[],2019-08-23,221306,84
132,6vNolBIVWvfY3Z20gAG5nI,"Tum Hi Aana (Sad Version) [From ""Marjaavaan""]",Jubin Nautiyal,75,"['desi pop', 'filmi', 'hare krishna', 'modern bollywood']",[],2019-11-27,83169,62
133,74qF0JeFMVilMEeFDiQZ48,"Mummy Nu Pasand (From ""Jai Mummy Di"")",Sunanda Sharma,54,"['desi hip hop', 'desi pop', 'modern bollywood', 'punjabi pop']",[],2019-12-17,184609,62
134,3HHOY3hOZRJf1ORqNSDS8B,Black Matte,Jaura Phagwara,52,['punjabi hip hop'],[],2019-12-24,214520,60
135,20tnxv4NAzTCayQQln3EZP,Dhakka,Sidhu Moose Wala,78,"['desi hip hop', 'desi pop', 'pakistani hip hop', 'punjabi hip hop']",[],2019-12-01,246818,61
136,2HZLXBOnaSRhXStMLrq9fD,Mary On A Cross,Ghost,76,"['hard rock', 'metal']",[],2019-09-13,244804,86
137,5I3Xih0C2ID3fqngBrBbGv,"Bad Boy (From ""Saaho"")",Badshah,73,"['desi hip hop', 'desi pop', 'desi trap', 'haryanvi pop', 'modern bollywood']",[],2019-08-19,178496,61
138,0ydyIEJ02X3kcZ6Bop6sHO,Sohne Lagde,Sidhu Moose Wala,78,"['desi hip hop', 'desi pop', 'pakistani hip hop', 'punjabi hip hop']",[],2019-07-15,209453,63
139,4enBboQxIXJ104dP5MFQGw,Bapu Tere Karke,Amar Sandhu,48,"['desi hip hop', 'desi pop', 'punjabi pop']",[],2019-02-03,230561,61
140,2N0oWy78RT70bW10QfIVHT,Top Boy,AP Dhillon,77,"['punjabi hip hop', 'punjabi pop']",[],2019-12-13,136941,62
141,6EtKlIQmGPB9SX8UjDJG5s,Formula,Labrinth,78,"['indie poptimism', 'pop']",[],2019-10-04,91869,83
142,5HcBFhFQEtqKrsRkr95XYu,"Sooraj Dooba Hain (From ""Roy"")",Arijit Singh,86,"['desi pop', 'filmi', 'modern bollywood']",[],2019-05-22,264854,61
143,5GK7eDDTVz7CTge1wJrDQW,Kill This Love,BLACKPINK,86,"['k-pop', 'k-pop girl group']",[],2019-04-05,189052,70
144,1bLNqR3bqpyWkwWKECjVrw,The Hook Up Song,Vishal-Shekhar,72,"['desi pop', 'filmi', 'modern bollywood']",[],2019-04-26,213946,62
145,0kzmBBR1Jjx5zBZKx9lsJr,Legend,Sidhu Moose Wala,78,"['desi hip hop', 'desi pop', 'pakistani hip hop', 'punjabi hip hop']",[],2019-02-26,278622,61
146,0eFNR4nWuhgvBw6vSDyVHj,Jatt Life,Varinder Brar,57,"['desi pop', 'haryanvi hip hop', 'punjabi pop']",[],2019-01-05,242772,61
147,1m6R9gLcwA4E9ecWpo4qsY,"Emo Emo - From ""Raahu""",Praveen Lakkaraju,46,['tollywood'],[],2019-10-30,242412,61
148,4uXJADmybUHUgycBWFHeq6,Ramuloo Ramulaa - Duet,Anurag Kulkarni,64,['tollywood'],[],2019-10-26,245760,61
149,4FL8i7miD18FuMN08XGKcM,"Takkunu Takkunu - From ""Mr. Local""",Hiphop Tamizha,65,"['desi hip hop', 'tamil hip hop', 'tamil pop']",[],2019-04-06,212727,61
150,5NdVbWjNxxzv3SMxtINLu2,"Nai Lagda (From ""Notebook"")",Vishal Mishra,68,"['desi pop', 'modern bollywood']",[],2019-02-28,287106,59
151,47Il9B5GJ2FEkiwiIH3xX0,Bekhayali (Arijit Singh Version),Arijit Singh,86,"['desi pop', 'filmi', 'modern bollywood']",[],2019-06-14,370444,58
152,5qtEWwRUX3GKgpWwDQf9SA,Woh Din,Pritam,84,"['filmi', 'indian instrumental', 'modern bollywood']",[],2019-08-31,258036,59
153,6AooRgSRDzbCYL4NZ4RCjU,Chal Bombay,DIVINE,65,"['desi hip hop', 'desi trap', 'hindi hip hop']",[],2019-10-09,174000,59
154,2oejEp50ZzPuQTQ6v54Evp,Call You Mine,The Chainsmokers,79,"['dance pop', 'edm', 'electropop', 'pop', 'pop dance', 'tropical house']",[],2019-12-06,217640,73
155,1bhPjjD9bepecMxYAtKA1l,Chann Vi Gawah,Madhav Mahajan,41,[],[],2019-02-22,252058,59
156,7GfdU12uRL2xtSQcRXmqNN,Laare,Maninder Buttar,62,"['desi hip hop', 'desi pop', 'punjabi pop']",[],2019-10-22,270545,58
157,36EPfDEkfLYQLt8Fvced8x,Dance Like,Harrdy Sandhu,65,"['desi pop', 'punjabi pop']",[],2019-11-30,171600,58
158,2XxS9VnZuA2NnYyu5ATONB,Tere Bare,Karan Randhawa,56,"['desi pop', 'punjabi pop']",[],2019-03-13,162764,60
159,2YpeDb67231RjR0MgVLzsG,Old Town Road - Remix,Lil Nas X,81,"['lgbtq+ hip hop', 'pop']",[],2019-06-21,157066,77
160,3e9HZxeyfWwjeyPAMmWSSQ,"thank u, next",Ariana Grande,87,"['dance pop', 'pop']",[],2019-02-08,207320,81
161,5WtfUKzXircvW8l5aaVZWT,What A Time (feat. Niall Horan),Julia Michaels,73,"['alt z', 'dance pop', 'electropop', 'pop', 'post-teen pop']",[],2019-01-24,173306,81
162,36bYASwok7rBHAkrqiPdnu,Pavizha Mazha,P. S. Jayhari,42,['mollywood'],[],2019-04-01,233190,59
163,1bx6spmieE655BQvWdTYKA,Ghar More Pardesiya,Pritam,84,"['filmi', 'indian instrumental', 'modern bollywood']",[],2019-04-14,319635,59
164,2nCKF3gkwHCamm3f0jNaJd,Love Mashup 2019,Akhil Sachdeva,64,"['desi pop', 'modern bollywood']",[],2019-06-18,265829,63
165,22vgEDb5hykfaTwLuskFGD,Sucker,Jonas Brothers,74,"['boy band', 'dance pop', 'pop', 'post-teen pop']",[],2019-06-07,181026,80
166,2G53OcVphvDNOs08gptddN,Maruvaarthai,Sid Sriram,75,['filmi'],[],2019-09-01,356718,58
167,24Yi9hE78yPEbZ4kxyoXAI,Roses - Imanbek Remix,SAINt JHN,69,"['melodic rap', 'pop rap', 'rap', 'slap house']",[],2019-10-09,176840,79
168,3yOlyBJuViE2YSGn3nVE1K,My Oh My (feat. DaBaby),Camila Cabello,80,"['dance pop', 'pop', 'post-teen pop']",[],2019-12-06,170746,74
169,4gyPGtExOjj1rsByKW33LR,Paagal,Badshah,73,"['desi hip hop', 'desi pop', 'desi trap', 'haryanvi pop', 'modern bollywood']",[],2019-07-10,169906,59
170,1b4gksr8TMyoyFdwrmPSvY,Meray Paas Tum Ho,Rahat Fateh Ali Khan,70,"['classic pakistani pop', 'filmi', 'modern bollywood', 'qawwali', 'sufi']",[],2019-09-23,301348,59
171,3ZCTVFBt2Brf31RLEnCkWJ,everything i wanted,Billie Eilish,87,"['art pop', 'electropop', 'pop']",[],2019-11-13,245425,84
172,7xlrdBdz8TGSo0COvLHymc,Wahran,RANDALL,48,['arab electronic'],[],2019-03-15,231114,62
173,4Ft4Tj0l8kzfKBv8vGuR4t,Tum Saath Rehnaa,King,71,"['desi pop', 'hindi hip hop']",[],2019-12-14,215536,59
