,id,song name,artist name,artist popularity,artist genres,album genres,release_date,song duration,song popularity
22,6ZmtxXUXRVjxOhugKkmerC,Dil Mere,The Local Train,54,"['assamese pop', 'desi hip hop', 'desi pop', 'filmi', 'hindi indie', 'indian indie', 'indian rock', 'new delhi indie']",[],2015-09-25,211290,62
23,7n6AQKpZUGiJM2auF3yuDY,All Black,Raftaar,59,"['desi hip hop', 'desi pop', 'desi trap', 'hindi hip hop']",[],2015-10-10,218145,60
24,3NLnwwAQbbFKcEcV8hDItk,Perfect,One Direction,83,"['boy band', 'pop', 'post-teen pop', 'talent show']",[],2015-11-13,230333,78
25,3h4T9Bg8OVSUYa6danHeH5,Animals,Maroon 5,84,['pop'],[],2015-05-18,231013,69
26,2uZWffKoemZDI0gHcBEcDc,On & On,Cartoon,60,['gaming edm'],[],2015-07-09,207068,72
27,4fyR24BKznXBLNkK8LwWla,Dheere Dheere,Yo Yo Honey Singh,70,"['desi pop', 'filmi', 'hindi hip hop', 'modern bollywood']",[],2015-08-31,212412,65
28,4km0RUkMMFdx8iDuq36o2w,Janam Janam,Pritam,84,"['filmi', 'indian instrumental', 'modern bollywood']",[],2015-11-17,237896,64
29,7uubRr0u9Zxc1Y84hEn7Xf,Moh Moh Ke Dhaage (Female),Anu Malik,57,"['classic bollywood', 'desi pop', 'filmi', 'modern bollywood']",[],2015-02-09,322899,61
30,4brSaQIT3bnnE41D042fgL,Tu Hai Ki Nahi,Ankit Tiwari,67,"['desi pop', 'filmi', 'modern bollywood']",[],2015-01-09,333922,61
31,6w458kA8WOAIZr1ublxnK9,Safarnama,Lucky Ali,57,"['desi pop', 'filmi', 'modern bollywood']",[],2015-10-16,251402,61
32,3HiobOOpSpMsi95WBKPBYk,Hamari Adhuri Kahani (Title Track),Jeet Gannguli,63,"['desi pop', 'filmi', 'modern bollywood']",[],2015-05-21,398799,69
33,5bdX7jiXtSbHX35pgxJo8p,O Khuda,Amaal Mallik,67,"['desi pop', 'modern bollywood']",[],2015-08-14,307451,61
34,7tpRgru0h8B4eCvdBegLTA,Nakhre,Zack Knight,62,"['desi hip hop', 'desi pop', 'modern bollywood']",[],2015-05-18,194676,66
35,3eQL03MvTJQkLqXryJ8Fja,"Hamari Adhuri Kahani (Title Track) [From ""Hamari Adhuri Kahani""]",Jeet Gannguli,63,"['desi pop', 'filmi', 'modern bollywood']",[],2015-05-21,398799,59
36,3uwnnTQcHM1rDqSfA4gQNz,Cool for the Summer,Demi Lovato,78,"['dance pop', 'pop', 'post-teen pop']",[],2015-01-01,214739,80
37,7fBv7CLKzipRk6EC6TWHOB,The Hills,The Weeknd,93,"['canadian contemporary r&b', 'canadian pop', 'pop']",[],2015-08-28,242253,86
38,7hNYvX0qAKrxtVr1jGDmvR,Gallan Goodiyaan,Yashita Sharma,48,['modern bollywood'],[],2015-05-02,296500,62
39,4DpNNXFMMxQEKl7r0ykkWA,Play Date,Melanie Martinez,76,"['alt z', 'electropop', 'pop']",[],2015-08-14,179867,77
40,2109dBho14Lqh2wr8goqAP,Enna Solla - The New Life of Tamizh,Anirudh Ravichander,81,"['desi hip hop', 'filmi', 'tamil hip hop']",[],2015-11-27,215999,61
41,6sAdmaffuMijDszeFrGF1H,"Enakenna Yaarum Illaye (From ""Aakko"")",Anirudh Ravichander,81,"['desi hip hop', 'filmi', 'tamil hip hop']",[],2015-02-14,260812,61
42,5e08a8D8T3z4LDXbUIjxKQ,Wait a Minute!,WILLOW,74,"['afrofuturism', 'pop', 'post-teen pop']",[],2015-12-18,196520,67
43,2OQxoAAxiRDik7e4T0equt,Hanuman Chalisa Superfast,Brijesh Shandilya,53,"['modern bollywood', 'sufi']",[],2015-05-14,256052,60
44,3SErMoIKdRELto2OspGs5L,idfc,blackbear,78,"['pop', 'pop rap']",[],2015-06-02,207026,80
45,3WVtOC0yQGiifTSeESXIrw,O Mere Dil Ke Chain,Sanam,63,"['desi pop', 'modern bollywood']",[],2015-06-30,202622,63
46,4mOmWSdTmf6fSAibGWCKp7,Mental Manadhil,A.R. Rahman,79,"['desi pop', 'filmi', 'modern bollywood']",[],2015-04-07,205759,60
47,1rEVydQSe04NJUqyyEyeEq,Afghan Jalebi (Film Version),Pritam,84,"['filmi', 'indian instrumental', 'modern bollywood']",[],2015-07-31,224206,63
48,3THVNKs3bdQekA02kK1hWD,Kadhale Kadhale,Shankar Mahadevan,71,"['desi pop', 'filmi', 'modern bollywood']",[],2015-05-07,207071,65
49,4nSwWiwtieiNmRAjy9fEXN,Kannala Kannala - The Melting Point of Love,Hiphop Tamizha,65,"['desi hip hop', 'tamil hip hop', 'tamil pop']",[],2015-07-22,215456,63
50,16R1Fq1nFxm9DJyzBzKjQk,Aayat,Arijit Singh,86,"['desi pop', 'filmi', 'modern bollywood']",[],2015-11-25,261996,55
51,1juJ3mwsFerctbngtK42G4,Saware,Pritam,84,"['filmi', 'indian instrumental', 'modern bollywood']",[],2015-07-31,321613,59
52,5lLRB1nnTy1p8nFaH1Vdyf,Humnava,Mithoon,69,"['desi pop', 'filmi', 'modern bollywood', 'sufi']",[],2015-05-21,328854,57
53,7x5xYW5W42OGPAdHUyyguy,Locked Away (feat. Adam Levine),R. City,60,"['reggae fusion', 'virgin islands reggae']",[],2015-10-09,227480,77
54,7oVKUnaAGVgvGRGs0TQsbx,Atrangi Yaari,Rochak Kohli,69,"['desi pop', 'modern bollywood']",[],2015-12-25,217901,57
55,2RBkVQwpkDeYytMTQwjyTk,Baaki Baatein Peene Baad (Shots) (feat. Badshah),Arjun Kanungo,62,"['desi hip hop', 'desi pop', 'modern bollywood']",[],2015-09-25,220312,60
56,2TuNVD5u5iAslHp0moLlTn,Tajdar-E-Haram Coke Studio Season 8,Atif Aslam,74,"['classic pakistani pop', 'desi pop', 'filmi', 'modern bollywood', 'sufi']",[],2015-08-15,616509,57
57,4RzaXbufKNBwaFuzJhGur5,Wajah Tum Ho,Armaan Malik,73,"['desi pop', 'filmi', 'modern bollywood']",[],2015-11-04,357633,57
58,4B0JvthVoAAuygILe3n4Bs,What Do You Mean?,Justin Bieber,89,"['canadian pop', 'pop']",[],2015-11-13,205680,77
59,3aaiAWCet6sbfOfLSn3g7i,Tu Chahiye,Atif Aslam,74,"['classic pakistani pop', 'desi pop', 'filmi', 'modern bollywood', 'sufi']",[],2015-07-07,272680,58
60,5d6Mjuu2uCGRPYpFjGpCX5,Sugar,Maroon 5,84,['pop'],[],2015-05-18,235493,68
61,12TxeF1dTrc2bxQcEl9NyA,Aadat,Ninja,52,"['desi pop', 'punjabi pop']",[],2015-07-22,247954,58
62,7iLA6PQeQWRjLDHOJgGpj5,Gerua,Pritam,84,"['filmi', 'indian instrumental', 'modern bollywood']",[],2015-11-17,345558,59
63,1Lim1Py7xBgbAkAys3AGAG,Lean On,Major Lazer,73,"['dance pop', 'edm', 'electro house', 'moombahton', 'pop', 'pop dance', 'pop rap', 'tropical house']",[],2015-11-27,176561,72
64,3CRDbSIZ4r5MsZ0YwxuEkn,Stressed Out,Twenty One Pilots,79,"['modern rock', 'rock']",[],2015-05-15,202333,84
65,41Fflg7qHiVOD6dEPvsCzO,Worth It (feat. Kid Ink),Fifth Harmony,68,"['dance pop', 'girl group', 'pop', 'post-teen pop', 'talent show']",[],2015-01-30,224573,73
66,3hVc5y5mbcIEPADRGGGru9,One Bottle Down,Yo Yo Honey Singh,70,"['desi pop', 'filmi', 'hindi hip hop', 'modern bollywood']",[],2015-03-20,196556,58
67,0wI7QkCcs8FUQE1OkXUIqd,Scars To Your Beautiful,Alessia Cara,73,"['canadian contemporary r&b', 'canadian pop', 'dance pop', 'electropop', 'pop', 'post-teen pop']",[],2015-11-13,230240,77
68,3cNjgVBKTJ1SvKhunrCdVy,Please Don't Go,Joel Adams,53,"['australian pop', 'pop soul']",[],2015-11-06,210580,70
69,72IW4kA3JjfTxLhYvreSPc,Jaguar,Sukh-E Muzical Doctorz,59,"['desi pop', 'punjabi pop']",[],2015-01-28,166995,57
70,52qnHAlqWpo3kgEteAPjRf,Bhar Do Jholi Meri,Adnan Sami,57,"['classic bollywood', 'classic pakistani pop', 'desi pop', 'filmi', 'modern bollywood']",[],2015-07-07,499383,57
71,04aAxqtGp5pv12UXAg4pkq,Centuries,Fall Out Boy,76,"['emo', 'modern rock']",[],2015-01-20,228360,79
72,4Hvf9xIeJWp5p9FkJerQhN,Malare,Vijay Yesudas,62,"['filmi', 'tamil pop']",[],2015-03-25,316551,57
73,5c4mS0wVYTmRrE7S9ZmcyX,Daaru Party,Millind Gaba,58,"['desi pop', 'modern bollywood', 'punjabi pop']",[],2015-11-29,208483,58
74,78PDj0uocOvtSJCdOt65qy,Aankhon Aankhon,Yo Yo Honey Singh,70,"['desi pop', 'filmi', 'hindi hip hop', 'modern bollywood']",[],2015-08-24,244831,58
75,22VdIZQfgXJea34mQxlt81,Can't Feel My Face,The Weeknd,93,"['canadian contemporary r&b', 'canadian pop', 'pop']",[],2015-08-28,213520,81
76,2P4OICZRVAQcYAV2JReRfj,Waiting For Love,Avicii,79,"['dance pop', 'edm', 'pop', 'pop dance', 'pop rap']",[],2015-10-02,230613,80
77,3MPHub8AYXBHMEqJa4yrGc,Mere Mehboob Qayamat Hogi,Sanam,63,"['desi pop', 'modern bollywood']",[],2015-06-30,241132,58
78,3hRV0jL3vUpRrcy398teAU,The Night We Met,Lord Huron,71,"['indie folk', 'stomp and holler']",[],2015-04-06,208211,82
79,13hvHEstJ4sNbzdroPrPI3,Kiss and Make Up,Dua Lipa,87,"['dance pop', 'pop', 'uk pop']",[],2015,190560,58
80,6XjJXPP3UiGtAQpYkD01c0,Chittiyaan Kalaiyaan,Meet Bros Anjjan,52,"['desi pop', 'filmi', 'modern bollywood']",[],2015-01-09,246100,59
81,62KDpF0Hv7KJLZrrKXsz8r,Thangamey,Anirudh Ravichander,81,"['desi hip hop', 'filmi', 'tamil hip hop']",[],2015-10-14,262539,57
82,0k5hoseEJnCAbpRh38dNoI,Title,Meghan Trainor,79,"['dance pop', 'hip pop', 'pop', 'post-teen pop']",[],2015-01-09,174733,72
83,4PhsKqMdgMEUSstTDAmMpg,Often,The Weeknd,93,"['canadian contemporary r&b', 'canadian pop', 'pop']",[],2015-08-28,249040,80
84,6CV2iSJV2W6yAITDxSSes3,"Baatein Ye Kabhi Na (From ""Khamoshiyan"") - Male",Jeet Gannguli,63,"['desi pop', 'filmi', 'modern bollywood']",[],2015-06-11,289012,59
85,6RXJKdpBp6AVL6H6sHyNp0,Yennai Maatrum Kadhale,Anirudh Ravichander,81,"['desi hip hop', 'filmi', 'tamil hip hop']",[],2015-10-14,274678,59
86,2xJCMIJfcNYDc5iR0sAm2O,New Rules,Dua Lipa,87,"['dance pop', 'pop', 'uk pop']",[],2015,209320,59
87,0ABEVL7pgQLokhBcNJmozw,Worth It,Fifth Harmony,68,"['dance pop', 'girl group', 'pop', 'post-teen pop', 'talent show']",[],2015,185256,64
88,3uZiNvBNQldjl4OJiKsuxe,Brothers Anthem,Ajay-Atul,60,"['desi hip hop', 'desi pop', 'filmi', 'modern bollywood']",[],2015-07-24,353676,58
89,68dGKf5eIchw0bxpuhk4g8,"Adiyae Azhagae - From ""Oru Naal Koothu""",Justin Prabhakaran,55,['tamil pop'],[],2015-10-08,289404,59
90,3B4Wf3Fo11BXSuVPi1dtDO,Oh Oh - The First Love of Tamizh,Anirudh Ravichander,81,"['desi hip hop', 'filmi', 'tamil hip hop']",[],2015-11-27,276705,59
91,36ylvIx1fVaM4i5pux7Ea1,Emannavoo,Anirudh Ravichander,81,"['desi hip hop', 'filmi', 'tamil hip hop']",[],2015-12-20,214765,58
92,5E30LdtzQTGqRvNd7l6kG5,Daddy Issues,The Neighbourhood,83,"['modern alternative rock', 'modern rock', 'pop', 'shimmer pop']",[],2015-10-30,260173,86
93,6anjTd9oOebDSG3XyZoj5S,U R My Darling,Thaman S,68,"['filmi', 'tamil pop']",[],2015-08-13,279240,57
94,2Racq7HrXkYvF8w9zXvlTp,Azhage,Hiphop Tamizha,65,"['desi hip hop', 'tamil hip hop', 'tamil pop']",[],2015-12-24,218158,59
95,0jCZ3xX2xZTWMUnQMk1Vig,Indru Netru Naalai,Shankar Mahadevan,71,"['desi pop', 'filmi', 'modern bollywood']",[],2015-05-07,185216,60
96,5spvSwBVAMvvNseq7SnrDa,Yeya En Kottikkaaraa,Ghibran,56,"['filmi', 'tamil pop']",[],2015-06-22,308346,58
97,2kbxGCtWSV0f1ON720Bd4O,Don'u Don'u Don'u - The Don's Romance,Anirudh Ravichander,81,"['desi hip hop', 'filmi', 'tamil hip hop']",[],2015-06-07,195709,58
98,2MWSM4IwY9vTL01PgvuC6F,"Hey Pappa - From ""Raja Rani""",Gana Bala,53,['tamil pop'],[],2015-05-30,146852,59
99,3AyNwQ5x9mrEmIusM5ouev,Jai Dev Jai Dev Jai Mangal Murti,Vandana Bhardwaj,44,"['bhajan', 'gujarati garba']",[],2015-09-15,150177,57
100,30UWFQsrAfkzcsRWaiNLtU,Yahin Hoon Main,Rochak Kohli,69,"['desi pop', 'modern bollywood']",[],2015-12-11,238120,54
101,6ZANrVuAMp2rpjhfbOuJly,Same Old Love,Selena Gomez,83,"['dance pop', 'pop', 'post-teen pop']",[],2015-10-09,229080,70
102,21TcDbGosp7w9YhTjOszgA,Imagination,Shawn Mendes,83,"['canadian pop', 'dance pop', 'pop', 'viral pop']",[],2015-04-14,217773,74
103,0HMjXBAZmSYOTTi33WpMso,History,One Direction,83,"['boy band', 'pop', 'post-teen pop', 'talent show']",[],2015-11-13,187426,73
104,0PucsOI5BIccs6OUsVRCY9,Tu Kisi Rail Si,Swanand Kirkire,48,"['filmi', 'modern bollywood']",[],2015-06-07,230960,54
105,5VSJ9OfZx8V91A7u8Fuoh1,Aaoge Tum Kabhi,The Local Train,54,"['assamese pop', 'desi hip hop', 'desi pop', 'filmi', 'hindi indie', 'indian indie', 'indian rock', 'new delhi indie']",[],2015-09-25,313163,55
106,4Cv8UaSA8aQrBdiYO6MxgV,Main Hoon Hero Tera (Salman Khan Version),Salman Khan,57,"['desi pop', 'filmi', 'modern bollywood']",[],2015-08-14,284073,54
107,5xdVqHtFS0eLuNp4Z8Wbpa,Good For You,Selena Gomez,83,"['dance pop', 'pop', 'post-teen pop']",[],2015-10-09,221280,67
108,7gHs73wELdeycvS48JfIos,Faded,Alan Walker,79,['electro house'],[],2015-12-04,212626,71
109,189DQylImZ1hGZaIpAQUzx,Moh Moh Ke Dhaage (Male),Anu Malik,57,"['classic bollywood', 'desi pop', 'filmi', 'modern bollywood']",[],2015-02-09,322899,56
110,3b5nizka1oGpQiOWtMMIC8,Mil Ke Baithange,Amrinder Gill,58,"['bhangra', 'desi pop', 'punjabi pop']",[],2015-07-23,218941,54
111,0OQzbOu5JGo2LgtwJI04zO,Daayre,Pritam,84,"['filmi', 'indian instrumental', 'modern bollywood']",[],2015-11-17,290548,56
112,0nhBKubnVz9yFNNprBniWz,YOUTH,Troye Sivan,75,"['australian pop', 'dance pop', 'pop', 'viral pop']",[],2015-12-09,185194,72
113,2GiJYvgVaD2HtM8GqD9EgQ,Electric Love,BØRNS,66,"['modern rock', 'pop']",[],2015-10-16,218106,80
114,2Z8WuEywRWYTKe1NybPQEW,Ride,Twenty One Pilots,79,"['modern rock', 'rock']",[],2015-05-15,214506,81
115,32OlwWuMpZ6b0aN2RZOeMS,Uptown Funk (feat. Bruno Mars),Mark Ronson,73,"['dance pop', 'pop']",[],2015-01-12,269666,82
116,3MNYXalwzhzSY3APoec6Nn,"Jaane Kyun (From ""Dostana"")",Vishal-Shekhar,72,"['desi pop', 'filmi', 'modern bollywood']",[],2015-06-04,277986,55
117,2SRv30X7NoYRZB62dX0UzH,Dj Waley Babu (feat. Aastha Gill),Badshah,73,"['desi hip hop', 'desi pop', 'desi trap', 'haryanvi pop', 'modern bollywood']",[],2015-07-17,169080,54
118,28Rpdw01WjsAKer8ZuEwo6,Jalte Diye,Anweshaa,43,[],[],2015-10-10,336528,53
119,5hRXhmEuQW3SJwX94BBV6u,Gulaabo,Vishal Dadlani,69,"['desi hip hop', 'desi pop', 'filmi', 'modern bollywood']",[],2015-10-22,264417,55
120,23CkVQ84EestqfkEy4fhOQ,Baaton Ko Teri,Arijit Singh,86,"['desi pop', 'filmi', 'modern bollywood']",[],2015-07-20,280250,55
121,40YcuQysJ0KlGQTeGUosTC,"Me, Myself & I",G-Eazy,74,"['indie pop rap', 'oakland hip hop', 'pop', 'pop rap', 'rap']",[],2015-12-04,251466,77
122,27NV2KxoQ8WuLMqlTDI61F,Often - Kygo Remix,The Weeknd,93,"['canadian contemporary r&b', 'canadian pop', 'pop']",[],2015-04-07,234400,66
123,2C72bOiY3kbCgDBBznoejk,Seethakaalam,Yazin Nizar,59,['tollywood'],[],2015-03-15,262488,55
124,3wQnyXNFXNUEOBt1pb4urq,I Need U,BTS,90,"['k-pop', 'k-pop boy group']",[],2015-04-29,210986,69
125,4cEhCuw7sLZsLIQA1EBvxZ,Crazy Feeling,Prudhvi Chandra,53,['tollywood'],[],2015-12-21,209961,53
126,58pYOqfeO87Uk8zPHuOGBu,Gajanana,Sukhwinder Singh,65,"['classic bollywood', 'desi hip hop', 'desi pop', 'filmi', 'modern bollywood']",[],2015-11-25,213707,54
127,1MZbccVLcsHx8jH4wcfbBs,Neeyae,Vivek - Mervin,58,['tamil pop'],[],2015-07-03,283000,53
128,40MlMSv2kkmph6XhYMOovm,Somberi,Mathan,40,"['desi hip hop', 'malaysian tamil pop', 'malaysian tamil rap', 'tamil hip hop', 'tamil pop']",[],2015-01-31,236143,56
129,79Xx6GiPfwG3AjdtzGTSXt,"Shoot the Kuruvi - From ""Jil Jung Juk""",Vishal Chandrashekhar,69,"['tamil pop', 'tollywood']",[],2015-11-10,262244,56
130,1Do2hDE0etMakAEQbyOd4L,Aaluma Doluma,Anirudh Ravichander,81,"['desi hip hop', 'filmi', 'tamil hip hop']",[],2015-10-16,258032,54
131,4YpxBrMONvVqbmXmYI2P5M,Meghaalu Lekunna,Yazin Nizar,59,['tollywood'],[],2015-10-31,299290,55
132,0gX4ZFlm7V7iofmAbv4gHr,Jiya Jile,"Yazin Nizar, Pranavi",35,['classic tollywood'],[],2015-12-07,243009,54
133,2333RV2lqw4JGTd2TSgIQ5,Andamaina Lokam,"Sagar, Haripriya",37,['classic tollywood'],[],2015-09-12,239372,56
134,5vfE5CcHsU6k1nOWkF6HMI,Kannaane Kanne,Anirudh Ravichander,81,"['desi hip hop', 'filmi', 'tamil hip hop']",[],2015-10-14,267340,54
135,1ujxjsoNvh4XgS2fUNwkZ2,Space Song,Beach House,71,"['baltimore indie', 'dream pop', 'dreamo', 'modern dream pop']",[],2015-08-28,320466,71
136,7J1r94cV8CUtdiGPDe8APL,Vaanam,K. S. Harisankar,58,"['malayalam pop', 'mollywood']",[],2015-07-31,282776,53
137,7w4kFO2slzHCu1qEOMaPkl,Maari Thara Local - Here Comes Maari,Anirudh Ravichander,81,"['desi hip hop', 'filmi', 'tamil hip hop']",[],2015-06-07,230252,56
138,3KgoLomo1iIBtM8rHT9jfd,Tu Dua Hai Dua,Mohammed Irfan,59,"['desi pop', 'filmi', 'modern bollywood']",[],2015-10-08,254676,53
139,59nB7okW0qhj6924cjimOH,Zero Hour Mashup 2015(Remix By Dj Kiran Kamath),Amaal Mallik,67,"['desi pop', 'modern bollywood']",[],2015-12-31,259670,54
140,6gn8kVOsBkn2bVnV7G1jkz,Reppakelaa Vodhaarpu,Shakthisree Gopalan,62,"['modern bollywood', 'tamil pop']",[],2015-04-11,239414,53
141,23bpCCVsTUKviTEfoy4tbM,Idhayathai Yedho Ondru,Harris Jayaraj,69,"['filmi', 'tamil pop']",[],2015-01-04,235391,56
142,6ePfmi0YETmZ8VRKFtumJF,Manogari,Haricharan,67,"['filmi', 'tamil pop']",[],2015-06-24,214645,56
143,3MJk5YJszXWtoHUgX1E1hF,Kannale Kollathe,Havoc Mathan,47,"['desi hip hop', 'malaysian tamil pop', 'tamil hip hop', 'tamil pop']",[],2015-06-25,262800,54
144,4k6ue5F7mumPQBCz9YU5Vz,Alwarpetyai Aaluda,Kamalahasan,41,[],[],2015-07-07,321854,55
145,1LNlfvPQmB0cqYJQQskZ8x,MOMMAE,Jay Park,65,"['k-pop', 'k-rap', 'korean r&b', 'pop']",[],2015-11-05,204991,69
146,3mFCOJxMugGr2q7KyNG0Zj,Thean Kudika,Teejay,50,"['desi hip hop', 'tamil pop']",[],2015-07-16,254453,55
147,3F7IiHst8X2KXwu4oBkywY,Theemai Dhaan Vellum - Awakening the Monster,Hiphop Tamizha,65,"['desi hip hop', 'tamil hip hop', 'tamil pop']",[],2015-07-22,212497,54
148,6pW1AQhs75Cc5WTgoRQ8vi,Saaral Mazhaiyaa,Stephen Zechariah,58,"['desi hip hop', 'tamil pop']",[],2015,279066,56
149,6l8Cmc7oeUznlHxrcK3XSN,"Vaazhkai - From ""Naveena Saraswathi Sabatham""",Gana Bala,53,['tamil pop'],[],2015-05-30,275097,53
150,0XCtA9pYB0aOciPzrJpkAK,Tu Chale,Arijit Singh,86,"['desi pop', 'filmi', 'modern bollywood']",[],2015-01-09,308485,51
151,2K9uOczZgzGzvxb7ZgRJNK,Malhari,Vishal Dadlani,69,"['desi hip hop', 'desi pop', 'filmi', 'modern bollywood']",[],2015-11-25,244047,52
152,6xsEAm6w9oMQYYg3jkEkMT,Bad Blood,Taylor Swift,100,['pop'],[],2015-05-17,200106,72
153,4wqyrrwu6HCZWqdbOx53JX,"Humnava (From ""Hamari Adhuri Kahani"")",Mithoon,69,"['desi pop', 'filmi', 'modern bollywood', 'sufi']",[],2015-05-21,328854,51
154,66hayvUbTotekKU3H4ta1f,Where Are Ü Now (with Justin Bieber),Jack Ü,58,"['dance pop', 'edm', 'electro house', 'pop dance']",[],2015-02-24,250285,73
155,73VzVNv23PBqUPyqxRHMZR,Pyaar Tune Kya Kiya,Jubin Nautiyal,75,"['desi pop', 'filmi', 'hare krishna', 'modern bollywood']",[],2015-04-13,215063,51
156,39GcR1iJpR2RX629O0zuW5,Pehli Baar,Sukriti Kakar,53,"['desi pop', 'modern bollywood']",[],2015-05-02,263809,52
157,4FamnSE42MmMSayJiEk3OC,Chal Wahan Jaate Hain,Arijit Singh,86,"['desi pop', 'filmi', 'modern bollywood']",[],2015-07-17,326121,52
158,61uyGDPJ06MkxJtHgPmuyO,Company,Justin Bieber,89,"['canadian pop', 'pop']",[],2015-11-13,208120,69
159,2jcimMA5XEwEOaMpcyVfc4,Gallan Mithiyan,Mankirt Aulakh,59,"['desi pop', 'punjabi pop']",[],2015-11-02,214375,51
160,5IRJptk3sgmXrrqAbML9nv,Mukkathe Penne,Mohammed Maqbool Mansoor,37,['mollywood'],[],2015-07-17,255363,51
161,56QlBs4D15jQWukc0hLCDI,Wat Wat Wat,Arijit Singh,86,"['desi pop', 'filmi', 'modern bollywood']",[],2015-10-16,298492,52
162,6dn5llzkFUe8c1sHNVZVo3,"Azhalinte Azhangalil (From ""Ayalum Njanum Thammil"") - Male Vocals",Nikhil mathew,45,"['malayalam pop', 'mollywood']",[],2015-09-29,338480,53
163,6y6jbcPG4Yn3Du4moXaenr,idfc,blackbear,78,"['pop', 'pop rap']",[],2015-02-14,245172,75
164,0uAjnsZ6ZwvQvl7lhYM2KF,Kuchh Na Kaho,Sanam,63,"['desi pop', 'modern bollywood']",[],2015-06-30,235680,51
165,5fOjFkFA0k5MTOo1LmnVTO,Heroes Tonight,Janji,50,['gaming edm'],[],2015-06-09,208139,67
166,5k5fWendNngd89O8JKoE8L,Better When I'm Dancin',Meghan Trainor,79,"['dance pop', 'hip pop', 'pop', 'post-teen pop']",[],2015-10-14,176266,75
167,0ZDIbqhCCa0i3j5WDZioEP,Khuda Bhi,Mohit Chauhan,71,"['desi pop', 'filmi', 'modern bollywood']",[],2015-03-10,300419,52
